tcpl_plant_code,item_id,forecasted_qty
1438.0,10000295,3201.606
1438.0,10000296,362.60742
1438.0,10000867,3009.889
1438.0,10004348,249.58592
1438.0,10004350,472.03073
1438.0,10004351,454.50162
1438.0,10004352,136.76508
1438.0,10004353,199.50194
1438.0,10005887,95.449554
1438.0,10005893,764.75916
1438.0,10006105,3043.9348
1438.0,10006205,316.13788
1438.0,10006207,1218.0002
1438.0,10006611,477.22235
1438.0,10007377,3288.6694
1438.0,10007703,331.2453
1438.0,10011100,142.68515
1438.0,10011132,111.175064
1438.0,10015804,26.199835
1438.0,10015805,4243.85
1438.0,10015807,1610.1847
1438.0,10015808,830.58386
1438.0,10037403,219.63956
1438.0,10037406,1538.3406
1438.0,10037407,816.9676
1438.0,10050190,165.604
1438.0,10073508,125.36547
1438.0,10073514,4088.9067
1438.0,10073515,370.66522
1438.0,10074853,291.5653
1438.0,10075045,1144.6863
1438.0,10075046,880.58386
1438.0,10075047,468.74414
1438.0,10106292,162.71432
1438.0,10108004,119.18925
1438.0,10110034,304.99854
1438.0,10113337,178.19394
1438.0,10135678,0.0
1438.0,10140052,251.69614
1438.0,10144355,33.86851
1438.0,10144356,177.11363
1438.0,10145076,42.712322
1438.0,10145077,60.90018
1438.0,10147745,11.255201
1438.0,10156714,421.83167
1438.0,10156912,130.14645
1438.0,10159086,142.91602
1438.0,10159513,179.55293
1438.0,10159648,163.86229
1438.0,10159658,149.8379
1438.0,10159659,929.1176
1438.0,10159675,96.01374
1438.0,10159797,97.15607
1438.0,10159798,150.46616
1438.0,10159799,50.99799
1438.0,10160080,216.41933
1438.0,10160081,82.52111
1438.0,10160085,61.49944
1438.0,10160329,16.528399
1438.0,10165592,1542.3252
1438.0,10179739,290.4316
1438.0,10185710,73.31588
1438.0,10185712,85.18302
1438.0,10246345,310.57858
1438.0,10246467,767.4739
1438.0,10246630,114.77915
1438.0,10249409,318.1349
1438.0,10249452,396.57794
1438.0,10250406,117.67348
1476.0,10000197,1781.3209
1476.0,10000295,10133.877
1476.0,10000296,458.32693
1476.0,10000867,30641.33
1476.0,10002072,149.49529
1476.0,10002610,5038.738
1476.0,10004348,397.2828
1476.0,10004350,984.68317
1476.0,10004351,1619.5869
1476.0,10004352,32.787525
1476.0,10004353,325.40295
1476.0,10005131,8582.563
1476.0,10005305,1460.6537
1476.0,10005887,111.630875
1476.0,10005893,1144.873
1476.0,10006105,1437.5612
1476.0,10006205,3335.6973
1476.0,10006207,4276.7646
1476.0,10006611,2091.6648
1476.0,10007027,18764.861
1476.0,10007028,2138.5198
1476.0,10007377,6359.589
1476.0,10007924,17141.94
1476.0,10009040,24.791695
1476.0,10011132,110.66631
1476.0,10015803,0.79866076
1476.0,10015807,2443.527
1476.0,10015808,939.44867
1476.0,10019702,1.9919221
1476.0,10037403,196.96758
1476.0,10037406,3231.0083
1476.0,10037407,1492.1113
1476.0,10062514,84.21936
1476.0,10065362,8107.209
1476.0,10073508,630.4315
1476.0,10073514,2702.5378
1476.0,10073515,481.4887
1476.0,10106292,305.21167
1476.0,10110034,749.80554
1476.0,10113337,284.82364
1476.0,10140052,1469.9985
1476.0,10144355,47.808296
1476.0,10144356,49.728176
1476.0,10147745,3.8665948
1476.0,10156714,380.60635
1476.0,10156912,141.81157
1476.0,10159086,2748.1926
1476.0,10159513,278.7759
1476.0,10159658,308.68042
1476.0,10159659,669.60333
1476.0,10159797,560.56866
1476.0,10159798,677.10034
1476.0,10159799,210.16974
1476.0,10160080,305.69644
1476.0,10160081,191.74991
1476.0,10160085,64.31069
1476.0,10160329,8.412486
1476.0,10165592,6603.5493
1476.0,10179487,846.6921
1476.0,10179739,690.2535
1476.0,10185710,143.66298
1476.0,10185712,113.85841
1476.0,10192259,1523.7987
1476.0,10218950,816.8281
1476.0,10246467,585.3909
1476.0,10246630,42.434975
1476.0,10250406,57.322033
1477.0,10000197,444.19473
1477.0,10000295,4393.9233
1477.0,10000296,264.19052
1477.0,10000867,9222.474
1477.0,10002072,44.6275
1477.0,10002610,1231.735
1477.0,10004348,169.50089
1477.0,10004350,328.13104
1477.0,10004351,570.5177
1477.0,10004352,23.390862
1477.0,10004353,153.70212
1477.0,10005131,3631.0828
1477.0,10005305,322.12836
1477.0,10005887,55.699715
1477.0,10005893,350.862
1477.0,10006105,652.8762
1477.0,10006205,1037.2964
1477.0,10006207,2827.615
1477.0,10006611,892.60516
1477.0,10007027,9193.485
1477.0,10007028,652.8456
1477.0,10007377,2904.7961
1477.0,10007924,3871.1638
1477.0,10009040,30.04054
1477.0,10011132,50.322166
1477.0,10015807,1071.5475
1477.0,10015808,421.8642
1477.0,10019702,56.076324
1477.0,10037403,146.09756
1477.0,10037406,937.82104
1477.0,10037407,726.73035
1477.0,10065362,2457.9153
1477.0,10073508,432.80423
1477.0,10073514,582.2609
1477.0,10073515,316.7463
1477.0,10106292,117.537834
1477.0,10110034,290.56903
1477.0,10113337,118.22832
1477.0,10140052,440.55606
1477.0,10144355,1.7431451
1477.0,10156714,218.22516
1477.0,10156912,149.92616
1477.0,10159086,690.3194
1477.0,10159513,174.4524
1477.0,10159658,161.17606
1477.0,10159659,48.918343
1477.0,10159797,358.55405
1477.0,10159798,255.90237
1477.0,10159799,129.82822
1477.0,10160080,188.97025
1477.0,10160081,120.080025
1477.0,10160085,28.417452
1477.0,10165592,2799.5254
1477.0,10179487,139.12668
1477.0,10179739,340.8977
1477.0,10185710,82.18623
1477.0,10185712,99.79113
1477.0,10192259,614.84546
1477.0,10218950,293.29556
1477.0,10246467,199.08751
1477.0,10246630,24.173763
1483.0,10000197,446.5825
1483.0,10000295,1090.7831
1483.0,10000296,590.9813
1483.0,10000867,1399.7451
1483.0,10004348,124.51438
1483.0,10004350,536.58716
1483.0,10004351,449.28552
1483.0,10004352,5.635504
1483.0,10004353,111.833176
1483.0,10005887,72.00844
1483.0,10005893,439.3517
1483.0,10006105,1354.4281
1483.0,10006205,96.34217
1483.0,10006207,341.90524
1483.0,10006611,322.28207
1483.0,10007028,2.0459368
1483.0,10007377,913.02734
1483.0,10007703,928.75964
1483.0,10009040,38.34045
1483.0,10010157,1433.9274
1483.0,10011053,142.77425
1483.0,10011100,522.1561
1483.0,10011132,70.73545
1483.0,10015803,72.09544
1483.0,10015805,41.203617
1483.0,10015807,575.2024
1483.0,10015808,550.38293
1483.0,10037403,131.50436
1483.0,10037406,1653.8481
1483.0,10037407,921.27966
1483.0,10050190,295.4407
1483.0,10062514,8.873925
1483.0,10065362,125.757904
1483.0,10073508,52.556835
1483.0,10073514,901.95337
1483.0,10073515,118.76893
1483.0,10074853,99.46064
1483.0,10075045,877.92694
1483.0,10075046,443.72327
1483.0,10075047,7.7396846
1483.0,10106292,41.625107
1483.0,10110034,49.640285
1483.0,10113337,211.18684
1483.0,10135678,2.4152126
1483.0,10140052,277.55157
1483.0,10144355,1.0132046
1483.0,10144356,16.618969
1483.0,10145076,86.79305
1483.0,10145077,106.5337
1483.0,10147745,0.0
1483.0,10156714,376.35458
1483.0,10156912,72.41789
1483.0,10159086,140.87666
1483.0,10159513,90.398605
1483.0,10159648,181.71913
1483.0,10159658,117.35118
1483.0,10159659,361.959
1483.0,10159675,61.640022
1483.0,10159797,66.538956
1483.0,10159798,92.70822
1483.0,10159799,41.986057
1483.0,10160080,92.04979
1483.0,10160081,37.560844
1483.0,10160085,32.387604
1483.0,10165592,298.39352
1483.0,10179739,355.6316
1483.0,10185710,91.29135
1483.0,10185712,8.010054
1483.0,10246345,17.090885
1483.0,10246467,1061.2411
1483.0,10246630,34.511005
1483.0,10249409,11.035435
1483.0,10249452,14.961461
1484.0,10000197,124.403305
1484.0,10000295,607.1666
1484.0,10000296,9.567247
1484.0,10000867,2251.7244
1484.0,10002072,5.2111807
1484.0,10002610,273.27942
1484.0,10004348,62.92369
1484.0,10004350,50.847137
1484.0,10004351,193.05255
1484.0,10004353,71.917854
1484.0,10005131,809.8435
1484.0,10005305,69.61586
1484.0,10005887,31.138905
1484.0,10005893,95.50859
1484.0,10006105,238.03372
1484.0,10006205,302.62152
1484.0,10006207,331.37982
1484.0,10006611,300.0888
1484.0,10007027,922.2771
1484.0,10007028,97.283516
1484.0,10007377,473.85526
1484.0,10007924,1352.4102
1484.0,10011132,3.9952993
1484.0,10015807,210.3015
1484.0,10015808,19.938171
1484.0,10037403,12.172534
1484.0,10037406,339.07297
1484.0,10037407,265.93195
1484.0,10062514,25.900326
1484.0,10065362,309.8427
1484.0,10073508,48.995895
1484.0,10073514,225.06612
1484.0,10073515,3.8792374
1484.0,10106292,3.3812582
1484.0,10110034,17.987225
1484.0,10113337,40.012093
1484.0,10140052,101.54045
1484.0,10156714,55.696674
1484.0,10156912,12.605505
1484.0,10159086,393.13837
1484.0,10159513,40.80892
1484.0,10159658,56.068405
1484.0,10159659,8.628289
1484.0,10159797,23.325865
1484.0,10159798,135.5375
1484.0,10159799,28.424417
1484.0,10160080,45.22858
1484.0,10160081,34.221188
1484.0,10160085,15.551734
1484.0,10165592,1559.5073
1484.0,10179487,10.080641
1484.0,10179739,9.715733
1484.0,10185710,3.561605
1484.0,10192259,151.29129
1484.0,10218950,84.16471
1484.0,10246467,32.080296
1484.0,10246630,42.173534
1495.0,10000197,28.030355
1495.0,10000295,789.68677
1495.0,10000296,68.72082
1495.0,10000867,633.2561
1495.0,10002610,197.97821
1495.0,10004348,22.932434
1495.0,10004350,48.608185
1495.0,10004351,42.05105
1495.0,10004352,12.543549
1495.0,10004353,18.957943
1495.0,10005131,191.41898
1495.0,10005887,16.593702
1495.0,10005893,97.538376
1495.0,10006105,362.52762
1495.0,10006205,37.39373
1495.0,10006207,65.3199
1495.0,10006611,114.13141
1495.0,10007027,1187.9392
1495.0,10007028,93.97159
1495.0,10007377,812.6674
1495.0,10007924,319.50552
1495.0,10009040,4.164769
1495.0,10011132,18.252623
1495.0,10015807,221.56091
1495.0,10015808,18.733479
1495.0,10037403,26.334793
1495.0,10037406,194.4999
1495.0,10037407,126.75061
1495.0,10062514,27.433273
1495.0,10065362,24.19046
1495.0,10073508,8.521191
1495.0,10073514,177.40704
1495.0,10073515,24.984116
1495.0,10074853,26.138313
1495.0,10106292,12.280214
1495.0,10110034,38.449516
1495.0,10110491,3.2391002
1495.0,10113337,30.371765
1495.0,10140052,33.426308
1495.0,10144356,10.824423
1495.0,10156714,30.00052
1495.0,10156912,7.437826
1495.0,10159513,19.820679
1495.0,10159658,19.490528
1495.0,10159797,47.865517
1495.0,10159798,63.421906
1495.0,10159799,23.436085
1495.0,10160080,21.274715
1495.0,10160081,9.088589
1495.0,10160085,10.317719
1495.0,10165592,359.72034
1495.0,10179487,12.522952
1495.0,10179739,25.419693
1495.0,10185712,41.012104
1495.0,10246467,77.046646
1521.0,10000197,27.891499
1521.0,10000295,71.75337
1521.0,10000296,17.448742
1521.0,10000867,288.7248
1521.0,10002072,4.4465756
1521.0,10002610,47.346546
1521.0,10004348,15.889452
1521.0,10004350,25.468979
1521.0,10004351,27.68619
1521.0,10004353,10.564604
1521.0,10005131,112.49785
1521.0,10005305,22.735815
1521.0,10005893,20.723457
1521.0,10006105,44.338673
1521.0,10006205,64.82747
1521.0,10006207,41.957153
1521.0,10006611,28.729227
1521.0,10007027,218.53265
1521.0,10007028,20.848946
1521.0,10007377,73.52751
1521.0,10007924,160.19115
1521.0,10011132,3.9952993
1521.0,10015803,4.335927
1521.0,10015807,25.465117
1521.0,10015808,11.213888
1521.0,10037403,21.113512
1521.0,10037406,44.775124
1521.0,10037407,27.931108
1521.0,10062514,1.9283751
1521.0,10065362,48.218178
1521.0,10073508,14.450907
1521.0,10073514,27.949247
1521.0,10073515,15.462167
1521.0,10106292,4.4085
1521.0,10110034,13.248854
1521.0,10113337,9.280093
1521.0,10140052,28.08102
1521.0,10156714,13.172645
1521.0,10156912,8.5209675
1521.0,10159086,55.291004
1521.0,10159513,5.935082
1521.0,10159658,9.105852
1521.0,10159659,8.328526
1521.0,10159797,10.4112215
1521.0,10159798,6.0155163
1521.0,10159799,11.089719
1521.0,10160080,17.968422
1521.0,10160081,13.0130825
1521.0,10165592,66.905396
1521.0,10179487,19.606983
1521.0,10179739,23.53946
1521.0,10185710,6.0155163
1521.0,10185712,6.0155163
1521.0,10192259,27.89109
1521.0,10218950,22.956459
1521.0,10246467,13.3933
1521.0,10246630,12.031033
1579.0,10000197,72.19193
1579.0,10000295,3608.3745
1579.0,10000296,99.17403
1579.0,10000867,1463.4402
1579.0,10002610,333.83047
1579.0,10004348,51.35497
1579.0,10004350,80.80944
1579.0,10004351,95.149185
1579.0,10004352,43.089905
1579.0,10004353,45.257504
1579.0,10005131,407.71613
1579.0,10005305,35.388474
1579.0,10005887,49.048046
1579.0,10005893,72.383255
1579.0,10006105,1343.6675
1579.0,10006205,181.74695
1579.0,10006207,775.433
1579.0,10006611,171.2884
1579.0,10007027,2584.3472
1579.0,10007028,135.80733
1579.0,10007377,3651.1755
1579.0,10007924,574.60364
1579.0,10009040,14.675543
1579.0,10011132,34.74473
1579.0,10015807,561.1748
1579.0,10015808,82.37075
1579.0,10037403,35.357224
1579.0,10037406,295.33423
1579.0,10037407,184.07014
1579.0,10062514,5.3100147
1579.0,10065362,42.58261
1579.0,10073508,62.91476
1579.0,10073514,837.4914
1579.0,10073515,130.02176
1579.0,10074853,38.39658
1579.0,10106292,44.444756
1579.0,10110034,104.82269
1579.0,10113337,57.083416
1579.0,10140052,72.05902
1579.0,10156714,160.6743
1579.0,10156912,5.5812454
1579.0,10159086,119.283455
1579.0,10159513,4.17883
1579.0,10159658,57.241264
1579.0,10159797,118.827354
1579.0,10159798,116.94706
1579.0,10159799,37.98532
1579.0,10160080,6.499442
1579.0,10160085,8.585457
1579.0,10165592,1073.1361
1579.0,10179487,43.880703
1579.0,10179739,122.31061
1579.0,10185710,14.445785
1579.0,10185712,30.300453
1579.0,10246467,74.733025
