city_norm,item_id,oct_actual_sales
ballari,10004348,1.0
barabanki,10004348,2.0
bardhaman,10004348,5.0
bareilly,10004348,9.0
batala,10004348,3.0
bathinda,10004348,7.0
belgaum,10004348,1.0
bengaluru,10004348,238.0
berhampur,10004348,1.0
bhagalpur,10004348,1.0
bharuch,10004348,1.0
bhavnagar,10004348,1.0
bhimavaram,10004348,2.0
bhiwadi,10004348,4.0
bhiwani,10004348,2.0
bhopal,10004348,32.0
bhubaneswar,10004348,36.0
bhuj,10004348,2.0
bidar,10004348,1.0
bihar sharif,10004348,1.0
bijapur,10004348,2.0
bijnor,10004348,1.0
bikaner,10004348,4.0
bilaspur,10004348,1.0
bokaro,10004348,2.0
chandigarh,10004348,35.0
chandrapur,10004348,1.0
chennai,10004348,85.0
coimbatore,10004348,4.0
cuttack,10004348,6.0
darbhanga,10004348,2.0
davanagere,10004348,1.0
dehradun,10004348,48.0
delhi,10004348,463.0
deoghar,10004348,2.0
deoria,10004348,2.0
dewas,10004348,3.0
dhanbad,10004348,4.0
dharamshala,10004348,7.0
durg,10004348,5.0
durgapur,10004348,2.0
eluru,10004348,2.0
erode,10004348,1.0
faridabad,10004348,45.0
farrukhabad,10004348,1.0
fatehpur,10004348,3.0
firozabad,10004348,3.0
firozpur,10004348,2.0
gandhidham,10004348,3.0
gaya,10004348,1.0
ghaziabad,10004348,70.8
goa,10004348,17.0
gonda,10004348,1.0
gorakhpur,10004348,20.0
gulbarga,10004348,9.0
guntur,10004348,3.0
gurgaon,10004348,190.0
guwahati,10004348,29.0
gwalior,10004348,13.0
haldwani,10004348,13.0
hapur,10004348,1.0
hardoi,10004348,2.0
haridwar,10004348,8.0
hassan,10004348,1.0
hazaribagh,10004348,3.0
hisar,10004348,4.0
hoshiarpur,10004348,3.0
hosur,10004348,1.0
hubli,10004348,1.0
hyderabad,10004348,163.0
indore,10004348,25.0
jabalpur,10004348,14.0
jaipur,10004348,56.0
jalandhar,10004348,25.0
jalgaon,10004348,2.0
jammu,10004348,29.0
jamnagar,10004348,3.0
jamshedpur,10004348,12.0
jaunpur,10004348,9.0
jhansi,10004348,2.0
jind,10004348,2.0
jodhpur,10004348,10.0
junagadh,10004348,1.0
kakinada,10004348,3.0
kanpur,10004348,45.0
kapurthala,10004348,2.0
karnal,10004348,1.0
kashipur,10004348,3.0
khanna,10004348,1.0
kharagpur,10004348,8.0
kharar,10004348,14.0
kochi,10004348,12.0
kolhapur,10004348,4.0
kolkata,10004348,327.0
kota,10004348,8.0
kottayam,10004348,1.0
kozhikode,10004348,1.0
kurukshetra,10004348,4.0
lakhimpur,10004348,2.0
latur,10004348,1.0
lonavala,10004348,1.0
lucknow,10004348,138.0
ludhiana,10004348,16.0
madurai,10004348,1.0
mangaluru,10004348,1.0
manipal,10004348,1.0
mathura,10004348,1.0
meerut,10004348,7.0
modinagar,10004348,2.0
mohali,10004348,33.0
moradabad,10004348,5.0
mumbai,10004348,4.0
muzaffarnagar,10004348,3.0
muzaffarpur,10004348,3.0
mysore,10004348,5.0
nadiad,10004348,2.0
nagpur,10004348,17.0
narmadapuram,10004348,1.0
nashik,10004348,3.0
navsari,10004348,1.0
nellore,10004348,3.0
nizamabad,10004348,2.0
noida,10004348,165.2
ongole,10004348,1.0
palwal,10004348,2.0
panchkula,10004348,16.0
panipat,10004348,6.0
pathankot,10004348,3.0
patiala,10004348,6.0
patna,10004348,37.0
phagwara,10004348,5.0
prayagraj,10004348,22.0
pune,10004348,133.0
puri,10004348,1.0
purnia,10004348,1.0
raebareli,10004348,4.0
raipur,10004348,10.0
rajahmundry,10004348,4.0
rajkot,10004348,3.0
rajpura,10004348,1.0
rampur,10004348,1.0
ranchi,10004348,14.0
rewa,10004348,4.0
rewari,10004348,1.0
rishikesh,10004348,16.0
rohtak,10004348,3.0
roorkee,10004348,2.0
rudrapur,10004348,1.0
saharanpur,10004348,3.0
sangrur,10004348,2.0
satara,10004348,2.0
satna,10004348,1.0
shillong,10004348,5.0
shimoga,10004348,1.0
sikar,10004348,2.0
siliguri,10004348,8.0
sirsa,10004348,2.0
sitapur,10004348,2.0
solan,10004348,1.0
sonipat,10004348,13.0
sri ganganagar,10004348,1.0
sundar nagar,10004348,3.0
surat,10004348,9.0
thrissur,10004348,3.0
tiruchirappalli,10004348,1.0
tirupati,10004348,2.0
trivandrum,10004348,8.0
tumkur,10004348,2.0
udaipur,10004348,9.0
ujjain,10004348,1.0
unnao,10004348,2.0
vadodara,10004348,16.0
varanasi,10004348,7.0
vellore,10004348,3.0
vijayawada,10004348,12.0
vizag,10004348,16.0
vrindavan,10004348,5.0
warangal,10004348,1.0
yamunanagar,10004348,3.0
zirakpur,10004348,8.0
agra,10004350,48.0
ahmedabad,10004350,174.0
ahmednagar,10004350,1.0
ajmer,10004350,5.0
akola,10004350,2.0
aligarh,10004350,9.0
alwar,10004350,6.0
ambala,10004350,14.0
amravati,10004350,6.0
amritsar,10004350,63.0
anand,10004350,5.0
ankleshwar,10004350,1.0
asansol,10004350,6.0
aurangabad,10004350,4.0
ayodhya,10004350,4.0
baddi,10004350,1.0
bahadurgarh,10004350,5.0
ballari,10004350,1.0
barabanki,10004350,3.0
bardhaman,10004350,8.0
bareilly,10004350,15.0
batala,10004350,6.0
bathinda,10004350,15.0
begusarai,10004350,2.0
belgaum,10004350,4.0
bengaluru,10004350,530.0
bhagalpur,10004350,2.0
bharuch,10004350,5.0
bhavnagar,10004350,1.0
bhimavaram,10004350,1.0
bhiwadi,10004350,5.0
bhiwani,10004350,1.0
bhopal,10004350,77.0
bhuj,10004350,3.0
bidar,10004350,2.0
bijapur,10004350,2.0
bikaner,10004350,5.0
bilaspur,10004350,2.0
bokaro,10004350,3.0
chandigarh,10004350,129.0
chandrapur,10004350,5.0
coimbatore,10004350,13.0
darbhanga,10004350,6.0
davanagere,10004350,4.0
dehradun,10004350,63.0
delhi,10004350,1036.0
deoghar,10004350,1.0
deoria,10004350,1.0
dewas,10004350,3.0
dhanbad,10004350,12.0
dharamshala,10004350,1.0
dharwad,10004350,1.0
durg,10004350,17.0
durgapur,10004350,6.0
eluru,10004350,1.0
erode,10004350,2.0
faridabad,10004350,83.0
fatehpur,10004350,3.0
firozabad,10004350,7.0
firozpur,10004350,6.0
gandhidham,10004350,5.0
gaya,10004350,8.0
ghaziabad,10004350,133.79999999999998
goa,10004350,28.0
gonda,10004350,3.0
gorakhpur,10004350,27.0
gulbarga,10004350,2.0
guntur,10004350,9.0
gurgaon,10004350,377.0
guwahati,10004350,43.0
gwalior,10004350,16.0
haldwani,10004350,31.0
hamirpur,10004350,7.0
hapur,10004350,5.0
hardoi,10004350,1.0
haridwar,10004350,10.0
hassan,10004350,1.0
hazaribagh,10004350,4.0
hisar,10004350,14.0
hoshiarpur,10004350,7.0
hosur,10004350,5.0
hubli,10004350,5.0
hyderabad,10004350,281.0
hyderabad,10004350,281.0
indore,10004350,62.0
jabalpur,10004350,23.0
jaipur,10004350,96.0
jalandhar,10004350,69.0
jalgaon,10004350,2.0
jammu,10004350,56.0
jamnagar,10004350,4.0
jamshedpur,10004350,11.0
jaunpur,10004350,4.0
jhansi,10004350,2.0
jind,10004350,1.0
jodhpur,10004350,17.0
junagadh,10004350,1.0
kaithal,10004350,7.0
kakinada,10004350,9.0
kanpur,10004350,100.0
kapurthala,10004350,12.0
karnal,10004350,15.0
kashipur,10004350,3.0
khanna,10004350,7.0
kharar,10004350,54.0
kochi,10004350,18.0
kolhapur,10004350,8.0
kolkata,10004350,366.0
kolkata,10004350,366.0
kota,10004350,16.0
kotdwar,10004350,4.0
kozhikode,10004350,3.0
kurnool,10004350,2.0
kurukshetra,10004350,8.0
lakhimpur,10004350,5.0
lonavala,10004350,2.0
lucknow,10004350,221.0
ludhiana,10004350,93.0
manali,10004350,2.0
mangaluru,10004350,3.0
manipal,10004350,3.0
mathura,10004350,12.0
meerut,10004350,29.0
mehsana,10004350,1.0
modinagar,10004350,4.0
moga,10004350,5.0
mohali,10004350,57.0
moradabad,10004350,13.0
morbi,10004350,1.0
mumbai,10004350,2.0
mumbai,10004350,2.0
muradnagar,10004350,1.0
muzaffarnagar,10004350,7.0
muzaffarpur,10004350,10.0
mysore,10004350,10.0
nadiad,10004350,2.0
nagpur,10004350,57.0
nanded,10004350,5.0
navsari,10004350,3.0
nizamabad,10004350,1.0
noida,10004350,312.2
palwal,10004350,3.0
panchkula,10004350,31.0
panipat,10004350,14.0
pathankot,10004350,6.0
patiala,10004350,42.0
patna,10004350,64.0
phagwara,10004350,8.0
prayagraj,10004350,29.0
pune,10004350,203.0
pune,10004350,203.0
purnia,10004350,4.0
raebareli,10004350,7.0
raipur,10004350,59.0
rajahmundry,10004350,5.0
rajkot,10004350,14.0
rajpura,10004350,6.0
rampur,10004350,8.0
ranchi,10004350,46.0
ratlam,10004350,1.0
rewa,10004350,5.0
rewari,10004350,4.0
rishikesh,10004350,8.0
rohtak,10004350,22.0
roorkee,10004350,7.0
rudrapur,10004350,5.0
saharanpur,10004350,8.0
salem,10004350,1.0
sangrur,10004350,5.0
satara,10004350,2.0
satna,10004350,4.0
shillong,10004350,7.0
shimoga,10004350,3.0
sikar,10004350,3.0
siliguri,10004350,15.0
sirsa,10004350,6.0
sitapur,10004350,2.0
solan,10004350,12.0
solapur,10004350,7.0
sonipat,10004350,20.0
sri ganganagar,10004350,8.0
sundar nagar,10004350,3.0
surat,10004350,23.0
thrissur,10004350,1.0
tiruchirappalli,10004350,1.0
trivandrum,10004350,5.0
tumkur,10004350,2.0
udaipur,10004350,15.0
udupi,10004350,3.0
ujjain,10004350,3.0
una,10004350,1.0
unnao,10004350,3.0
vadodara,10004350,48.0
vapi,10004350,3.0
varanasi,10004350,34.0
vijayawada,10004350,22.0
vizag,10004350,41.0
vizianagaram,10004350,4.0
vrindavan,10004350,5.0
warangal,10004350,5.0
yamunanagar,10004350,22.0
zirakpur,10004350,52.0
agra,10004351,55.0
ahmedabad,10004351,139.0
ahmednagar,10004351,2.0
ajmer,10004351,16.0
akola,10004351,6.0
aligarh,10004351,16.0
alwar,10004351,21.0
ambala,10004351,15.0
amravati,10004351,12.0
amritsar,10004351,69.0
anand,10004351,3.0
ankleshwar,10004351,7.0
asansol,10004351,7.0
aurangabad,10004351,8.0
ayodhya,10004351,6.0
baddi,10004351,1.0
bahadurgarh,10004351,13.0
ballari,10004351,3.0
barabanki,10004351,10.0
bardhaman,10004351,9.0
bareilly,10004351,41.0
batala,10004351,13.0
bathinda,10004351,9.0
begusarai,10004351,5.0
belgaum,10004351,4.0
bengaluru,10004351,510.0
berhampur,10004351,6.0
bhagalpur,10004351,8.0
bharuch,10004351,4.0
bhavnagar,10004351,5.0
bhimavaram,10004351,9.0
bhiwadi,10004351,20.0
bhiwani,10004351,4.0
bhopal,10004351,41.0
bhubaneswar,10004351,56.0
bhuj,10004351,4.0
bidar,10004351,2.0
bihar sharif,10004351,1.0
bijapur,10004351,4.0
bikaner,10004351,15.0
bilaspur,10004351,4.0
bokaro,10004351,8.0
chandigarh,10004351,132.0
chandrapur,10004351,5.0
chennai,10004351,120.0
chennai,10004351,120.0
coimbatore,10004351,3.0
cuttack,10004351,9.0
darbhanga,10004351,4.0
davanagere,10004351,1.0
dehradun,10004351,118.0
delhi,10004351,1525.0
deoghar,10004351,3.0
deoria,10004351,2.0
dewas,10004351,2.0
dhanbad,10004351,7.0
dharamshala,10004351,2.0
dharwad,10004351,2.0
durg,10004351,13.0
durgapur,10004351,4.0
eluru,10004351,3.0
faridabad,10004351,188.0
farrukhabad,10004351,3.0
firozabad,10004351,4.0
firozpur,10004351,8.0
gandhidham,10004351,4.0
gaya,10004351,5.0
ghaziabad,10004351,248.39999999999998
goa,10004351,63.0
gonda,10004351,11.0
gorakhpur,10004351,43.0
gulbarga,10004351,5.0
guntur,10004351,11.0
gurgaon,10004351,565.0
guwahati,10004351,49.0
gwalior,10004351,19.0
haldwani,10004351,27.0
hamirpur,10004351,9.0
hapur,10004351,9.0
hardoi,10004351,3.0
haridwar,10004351,30.0
hassan,10004351,3.0
hazaribagh,10004351,4.0
hisar,10004351,22.0
hoshiarpur,10004351,21.0
hosur,10004351,3.0
hubli,10004351,5.0
hyderabad,10004351,332.0
hyderabad,10004351,332.0
indore,10004351,79.0
jabalpur,10004351,20.0
jaipur,10004351,206.0
jalandhar,10004351,74.0
jalgaon,10004351,5.0
jammu,10004351,90.0
jamnagar,10004351,10.0
jamshedpur,10004351,27.0
jaunpur,10004351,7.0
jhansi,10004351,23.0
jind,10004351,8.0
jodhpur,10004351,28.0
junagadh,10004351,1.0
kaithal,10004351,5.0
kakinada,10004351,8.0
kanpur,10004351,156.0
kapurthala,10004351,3.0
karnal,10004351,22.0
kashipur,10004351,14.0
khanna,10004351,8.0
kharagpur,10004351,8.0
kharar,10004351,45.0
kochi,10004351,13.0
kolhapur,10004351,9.0
kolkata,10004351,385.0
kolkata,10004351,385.0
kota,10004351,29.0
kotdwar,10004351,1.0
kottayam,10004351,1.0
kurnool,10004351,7.0
kurukshetra,10004351,6.0
lakhimpur,10004351,4.0
latur,10004351,3.0
lonavala,10004351,2.0
lucknow,10004351,419.0
ludhiana,10004351,88.0
mainpuri,10004351,3.0
manali,10004351,2.0
mangaluru,10004351,5.0
manipal,10004351,5.0
mathura,10004351,16.0
meerut,10004351,65.0
mehsana,10004351,2.0
modinagar,10004351,4.0
moga,10004351,3.0
mohali,10004351,85.0
moradabad,10004351,26.0
mumbai,10004351,5.0
mumbai,10004351,5.0
muzaffarnagar,10004351,15.0
muzaffarpur,10004351,9.0
mysore,10004351,18.0
nadiad,10004351,4.0
nagpur,10004351,48.0
nanded,10004351,4.0
narmadapuram,10004351,2.0
nashik,10004351,6.0
navsari,10004351,2.0
nellore,10004351,5.0
nizamabad,10004351,2.0
noida,10004351,579.5999999999999
palwal,10004351,4.0
panchkula,10004351,34.0
panipat,10004351,38.0
pathankot,10004351,13.0
patiala,10004351,23.0
patna,10004351,120.0
phagwara,10004351,11.0
prayagraj,10004351,89.0
puducherry,10004351,2.0
pune,10004351,217.0
pune,10004351,217.0
puri,10004351,10.0
purnia,10004351,6.0
raebareli,10004351,14.0
raipur,10004351,39.0
rajahmundry,10004351,3.0
rajkot,10004351,15.0
rajpura,10004351,2.0
rampur,10004351,7.0
ranchi,10004351,43.0
ratlam,10004351,4.0
rewa,10004351,10.0
rewari,10004351,9.0
rishikesh,10004351,15.0
rohtak,10004351,25.0
roorkee,10004351,12.0
rudrapur,10004351,22.0
saharanpur,10004351,30.0
salem,10004351,2.0
sangli,10004351,2.0
sangrur,10004351,2.0
satara,10004351,3.0
satna,10004351,2.0
shillong,10004351,10.0
sikar,10004351,2.0
siliguri,10004351,17.0
sirsa,10004351,6.0
sitapur,10004351,8.0
solan,10004351,3.0
sonipat,10004351,46.0
sri ganganagar,10004351,8.0
sundar nagar,10004351,2.0
surat,10004351,44.0
thrissur,10004351,4.0
tirupati,10004351,9.0
trivandrum,10004351,2.0
tumkur,10004351,3.0
udaipur,10004351,12.0
udupi,10004351,2.0
ujjain,10004351,8.0
una,10004351,6.0
unnao,10004351,5.0
vadodara,10004351,54.0
vapi,10004351,7.0
varanasi,10004351,60.0
vellore,10004351,1.0
vijayawada,10004351,28.0
vizag,10004351,48.0
vizianagaram,10004351,9.0
vrindavan,10004351,5.0
warangal,10004351,8.0
yamunanagar,10004351,15.0
zirakpur,10004351,60.0
agra,10004352,2.0
ahmedabad,10004352,38.0
ajmer,10004352,7.0
akola,10004352,1.0
alwar,10004352,5.0
amravati,10004352,2.0
anand,10004352,3.0
asansol,10004352,2.0
aurangabad,10004352,3.0
bahadurgarh,10004352,2.0
bardhaman,10004352,1.0
belgaum,10004352,1.0
bengaluru,10004352,121.0
berhampur,10004352,2.0
bhagalpur,10004352,2.0
bhavnagar,10004352,1.0
bhiwadi,10004352,3.0
bhubaneswar,10004352,9.0
bikaner,10004352,4.0
bilaspur,10004352,2.0
bokaro,10004352,2.0
cuttack,10004352,3.0
darbhanga,10004352,1.0
delhi,10004352,39.0
deoghar,10004352,3.0
deoria,10004352,1.0
dhanbad,10004352,6.0
dharwad,10004352,3.0
durgapur,10004352,1.0
faridabad,10004352,6.0
gandhidham,10004352,3.0
gaya,10004352,3.0
goa,10004352,24.0
gorakhpur,10004352,4.0
gurgaon,10004352,68.0
guwahati,10004352,11.0
hassan,10004352,1.0
hisar,10004352,2.0
hubli,10004352,3.0
hyderabad,10004352,3.0
jabalpur,10004352,10.0
jaipur,10004352,63.0
jamnagar,10004352,1.0
jamshedpur,10004352,10.0
jaunpur,10004352,3.0
jodhpur,10004352,7.0
kanpur,10004352,1.0
kharagpur,10004352,5.0
kolhapur,10004352,2.0
kolkata,10004352,91.0
kota,10004352,4.0
lucknow,10004352,1.0
mangaluru,10004352,3.0
mumbai,10004352,6.0
muzaffarpur,10004352,1.0
mysore,10004352,4.0
nagpur,10004352,11.0
nanded,10004352,2.0
nashik,10004352,1.0
navsari,10004352,2.0
patna,10004352,19.0
prayagraj,10004352,12.0
pune,10004352,63.0
raipur,10004352,9.0
rajkot,10004352,5.0
ranchi,10004352,18.0
rohtak,10004352,3.0
shillong,10004352,3.0
shimoga,10004352,1.0
siliguri,10004352,3.0
sitapur,10004352,1.0
surat,10004352,7.0
tumkur,10004352,1.0
udaipur,10004352,9.0
vadodara,10004352,11.0
vapi,10004352,1.0
varanasi,10004352,7.0
agra,10004353,14.0
ahmedabad,10004353,40.0
ajmer,10004353,4.0
aligarh,10004353,10.0
alwar,10004353,4.0
ambala,10004353,11.0
amritsar,10004353,23.0
anand,10004353,1.0
asansol,10004353,3.0
aurangabad,10004353,4.0
ayodhya,10004353,3.0
baddi,10004353,1.0
bahadurgarh,10004353,1.0
barabanki,10004353,2.0
bareilly,10004353,8.0
bathinda,10004353,10.0
begusarai,10004353,1.0
bengaluru,10004353,210.0
berhampur,10004353,1.0
bhagalpur,10004353,2.0
bhiwadi,10004353,3.0
bhiwani,10004353,1.0
bhopal,10004353,48.0
bhubaneswar,10004353,16.0
bhuj,10004353,1.0
bidar,10004353,3.0
bokaro,10004353,1.0
chandigarh,10004353,47.0
chennai,10004353,38.0
coimbatore,10004353,7.0
cuttack,10004353,2.0
darbhanga,10004353,1.0
dehradun,10004353,75.0
delhi,10004353,469.0
deoghar,10004353,3.0
dewas,10004353,1.0
dhanbad,10004353,3.0
dharamshala,10004353,3.0
dharwad,10004353,3.0
durgapur,10004353,1.0
faridabad,10004353,49.0
firozabad,10004353,1.0
firozpur,10004353,4.0
gandhidham,10004353,1.0
gaya,10004353,4.0
ghaziabad,10004353,66.89999999999999
gorakhpur,10004353,12.0
gulbarga,10004353,2.0
guntur,10004353,5.0
gurgaon,10004353,185.0
guwahati,10004353,10.0
gwalior,10004353,17.0
haldwani,10004353,5.0
hamirpur,10004353,4.0
hardoi,10004353,1.0
haridwar,10004353,9.0
hazaribagh,10004353,1.0
hisar,10004353,2.0
hoshiarpur,10004353,2.0
hosur,10004353,1.0
hyderabad,10004353,139.0
indore,10004353,44.0
jabalpur,10004353,9.0
jaipur,10004353,55.0
jalandhar,10004353,19.0
jammu,10004353,15.0
jamshedpur,10004353,6.0
jaunpur,10004353,1.0
jhansi,10004353,4.0
jind,10004353,1.0
jodhpur,10004353,15.0
kaithal,10004353,1.0
kakinada,10004353,2.0
kanpur,10004353,62.0
kapurthala,10004353,1.0
karnal,10004353,4.0
kashipur,10004353,1.0
kharagpur,10004353,3.0
kharar,10004353,18.0
kochi,10004353,7.0
kolhapur,10004353,2.0
kolkata,10004353,107.0
kota,10004353,8.0
kotdwar,10004353,3.0
lakhimpur,10004353,2.0
lonavala,10004353,1.0
lucknow,10004353,138.0
ludhiana,10004353,26.0
mainpuri,10004353,6.0
mangaluru,10004353,2.0
mathura,10004353,4.0
meerut,10004353,10.0
modinagar,10004353,1.0
moga,10004353,1.0
mohali,10004353,24.0
moradabad,10004353,5.0
morbi,10004353,1.0
mumbai,10004353,2.0
muzaffarnagar,10004353,3.0
muzaffarpur,10004353,3.0
mysore,10004353,2.0
nizamabad,10004353,1.0
noida,10004353,156.1
palwal,10004353,2.0
panchkula,10004353,13.0
panipat,10004353,4.0
pathankot,10004353,2.0
patiala,10004353,8.0
patna,10004353,49.0
phagwara,10004353,5.0
prayagraj,10004353,21.0
puducherry,10004353,1.0
pune,10004353,127.0
purnia,10004353,1.0
raebareli,10004353,3.0
rajahmundry,10004353,1.0
rajkot,10004353,4.0
rampur,10004353,4.0
ranchi,10004353,20.0
ratlam,10004353,1.0
rewa,10004353,4.0
rewari,10004353,2.0
rishikesh,10004353,8.0
rohtak,10004353,11.0
roorkee,10004353,15.0
rudrapur,10004353,3.0
saharanpur,10004353,4.0
salem,10004353,1.0
sangrur,10004353,1.0
shillong,10004353,4.0
sikar,10004353,2.0
siliguri,10004353,2.0
sirsa,10004353,1.0
sitapur,10004353,1.0
solan,10004353,8.0
solapur,10004353,2.0
sonipat,10004353,13.0
sri ganganagar,10004353,1.0
sundar nagar,10004353,1.0
surat,10004353,1.0
tirupati,10004353,4.0
trivandrum,10004353,1.0
tumkur,10004353,1.0
udaipur,10004353,7.0
ujjain,10004353,2.0
una,10004353,3.0
unnao,10004353,3.0
vadodara,10004353,12.0
varanasi,10004353,18.0
vijayawada,10004353,8.0
vizag,10004353,9.0
vizianagaram,10004353,2.0
vrindavan,10004353,4.0
warangal,10004353,3.0
yamunanagar,10004353,5.0
zirakpur,10004353,19.0
agra,10005131,262.0
ahmedabad,10005131,201.0
ahmednagar,10005131,2.0
ajmer,10005131,25.0
akola,10005131,6.0
aligarh,10005131,117.0
alwar,10005131,44.0
ambala,10005131,67.0
amravati,10005131,10.0
amritsar,10005131,193.0
anand,10005131,3.0
ankleshwar,10005131,4.0
asansol,10005131,49.0
aurangabad,10005131,10.0
ayodhya,10005131,136.0
baddi,10005131,21.0
bahadurgarh,10005131,139.0
barabanki,10005131,56.0
bardhaman,10005131,20.0
bareilly,10005131,124.0
batala,10005131,38.0
bathinda,10005131,30.0
begusarai,10005131,27.0
berhampur,10005131,54.0
bhagalpur,10005131,27.0
bharuch,10005131,6.0
bhavnagar,10005131,5.0
bhiwadi,10005131,110.0
bhiwani,10005131,37.0
bhopal,10005131,200.0
bhubaneswar,10005131,360.0
bhuj,10005131,7.0
bihar sharif,10005131,5.0
bijnor,10005131,11.0
bikaner,10005131,25.0
bilaspur,10005131,7.0
bokaro,10005131,28.0
chandigarh,10005131,570.0
chandrapur,10005131,6.0
cuttack,10005131,80.0
darbhanga,10005131,14.0
dehradun,10005131,592.0
delhi,10005131,9225.0
deoghar,10005131,14.0
deoria,10005131,36.0
dewas,10005131,7.0
dhanbad,10005131,77.0
dharamshala,10005131,5.0
durg,10005131,28.0
durgapur,10005131,19.0
faridabad,10005131,1095.0
farrukhabad,10005131,31.0
fatehpur,10005131,38.0
firozabad,10005131,26.0
firozpur,10005131,4.0
gandhidham,10005131,14.0
gaya,10005131,28.0
ghaziabad,10005131,1364.1
goa,10005131,89.0
gonda,10005131,65.0
gorakhpur,10005131,283.0
gurgaon,10005131,2886.0
guwahati,10005131,178.0
gwalior,10005131,74.0
haldwani,10005131,115.0
hamirpur,10005131,14.0
hapur,10005131,41.0
hardoi,10005131,19.0
haridwar,10005131,227.0
hazaribagh,10005131,10.0
hisar,10005131,73.0
hoshiarpur,10005131,52.0
indore,10005131,185.0
jabalpur,10005131,58.0
jaipur,10005131,399.0
jalandhar,10005131,186.0
jalgaon,10005131,2.0
jammu,10005131,52.0
jamnagar,10005131,5.0
jamshedpur,10005131,212.0
jaunpur,10005131,40.0
jhansi,10005131,58.0
jind,10005131,31.0
jodhpur,10005131,49.0
junagadh,10005131,2.0
kaithal,10005131,28.0
kanpur,10005131,1214.0
kapurthala,10005131,29.0
karnal,10005131,117.0
kashipur,10005131,24.0
khanna,10005131,21.0
kharagpur,10005131,45.0
kharar,10005131,215.0
kolhapur,10005131,5.0
kolkata,10005131,2231.0
kolkata,10005131,2231.0
kota,10005131,38.0
kotdwar,10005131,23.0
kurukshetra,10005131,43.0
lakhimpur,10005131,19.0
lonavala,10005131,2.0
lucknow,10005131,2742.0
ludhiana,10005131,192.0
mainpuri,10005131,32.0
manali,10005131,2.0
mathura,10005131,67.0
meerut,10005131,334.0
mehsana,10005131,3.0
modinagar,10005131,41.0
moga,10005131,8.0
mohali,10005131,300.0
moradabad,10005131,91.0
mumbai,10005131,1216.0
mumbai,10005131,1216.0
muradnagar,10005131,12.0
muzaffarnagar,10005131,65.0
muzaffarpur,10005131,48.0
nagpur,10005131,66.0
nanded,10005131,2.0
narmadapuram,10005131,4.0
nashik,10005131,8.0
navsari,10005131,4.0
noida,10005131,3182.8999999999996
palwal,10005131,65.0
panchkula,10005131,172.0
panipat,10005131,181.0
pathankot,10005131,35.0
patiala,10005131,79.0
patna,10005131,354.0
phagwara,10005131,31.0
prayagraj,10005131,534.0
pune,10005131,401.0
pune,10005131,401.0
puri,10005131,54.0
purnia,10005131,28.0
raebareli,10005131,59.0
raipur,10005131,80.0
rajkot,10005131,30.0
rajpura,10005131,24.0
rampur,10005131,30.0
ranchi,10005131,147.0
ratlam,10005131,1.0
rewa,10005131,15.0
rewari,10005131,69.0
