city_norm,item_id,month,lag_1_m3,lag_2_m3,rolling_mean_3m_m3,item_city_te,monthly_mrp_median,month_sin,month_cos,item_te,city_te,is_intermittent,month_num,own_price_avg,own_mrp_avg,own_price_sales_wt,comp_price_avg,comp_price_sales_wt,own_wt_osa_avg,own_estimated_budget_consumed_v2,gc_campaign_type,comp_total_impressions,comp_ad_impressions,comp_ad_ratio,platform_revenue_mom_lag1,platform_revenue_log_lag1,city_count_mom_lag1,store_count_mom_lag1,category_size_mom_lag1,brand_category_share_lag1,brand_share_change_lag1,forecasted_qty
pathankot,10004351,2025-12-01,10.0,13.0,8.999999999999849,7.0,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,10.088353413654618,0,12,228.0,240.0,228.0,173.17080745343478,168.3,0.7666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,9.041767
patiala,10004351,2025-12-01,22.0,28.0,26.333333333333183,31.214285714285715,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,37.1233552631579,0,12,227.86666666666667,239.8571428571333,228.0,176.12892163706667,174.2387470763636,0.88134553758,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,28.463907
patna,10004351,2025-12-01,83.0,89.0,72.66666666666652,39.833333333333336,705.0,-2.4492935982947064e-16,1.0,54.276780544296464,199.39240506329114,0,12,224.242402104,235.97400225453333,223.77265788268673,170.07027259636666,168.55215424033736,0.8337336216266666,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,52.58211
phagwara,10004351,2025-12-01,4.0,6.0,6.666666666666515,6.153846153846154,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,13.622529644268775,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,4.9626703
prayagraj,10004351,2025-12-01,52.0,46.0,37.33333333333318,24.692307692307693,360.0,-2.4492935982947064e-16,1.0,54.276780544296464,72.03571428571429,0,12,227.00703678963333,238.936110846,226.9555224179038,172.48792108913332,172.55537624065386,0.8580293207233333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,29.310457
puducherry,10004351,2025-12-01,2.0,2.0,2.3333333333331816,2.0,232.5,-2.4492935982947064e-16,1.0,54.276780544296464,3.9257142857142857,0,12,227.4814814814815,239.44444444444446,221.0,189.38102586711113,185.2767857145,0.9,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2111807
pune,10004351,2025-12-01,237.0,218.0,234.33333333333317,191.92857142857142,1882.5,-2.4492935982947064e-16,1.0,54.276780544296464,211.56082474226804,0,12,225.74489978403332,237.58358499763332,225.7671679004262,185.16180107133331,184.740853747308,0.6939733956933334,304817276.62992245,0,5287074.6576,1311380.4936,0.23547373507666666,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,229.00812
pune,10004351,2025-12-01,237.0,218.0,234.33333333333317,191.92857142857142,1882.5,-2.4492935982947064e-16,1.0,54.276780544296464,211.56082474226804,0,12,225.74489978403332,237.58358499763332,225.7671679004262,185.16180107133331,184.740853747308,0.6939733956933334,78763401.62014428,1,5287074.6576,1311380.4936,0.23547373507666666,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,228.72673
puri,10004351,2025-12-01,5.0,6.0,4.333333333333182,4.5,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,15.456410256410257,0,12,228.0,240.0,228.0,173.8684210526316,162.0,0.6333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.0134015
purnia,10004351,2025-12-01,8.0,7.0,4.666666666666515,5.5,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,21.641975308641975,0,12,228.0,240.0,228.0,169.9948717948846,168.95238095242854,0.8666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,6.9989004
raebareli,10004351,2025-12-01,8.0,7.0,9.666666666666515,7.0,450.0,-2.4492935982947064e-16,1.0,54.276780544296464,11.51736111111111,0,12,221.46666666666667,233.0,219.25,169.2866666666667,163.4375,0.5,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,8.681166
raipur,10004351,2025-12-01,31.0,34.0,34.666666666666515,20.545454545454547,450.0,-2.4492935982947064e-16,1.0,54.276780544296464,44.10431654676259,0,12,220.25668974866667,231.70359615933333,221.06851808196774,172.4326057597667,172.5595356540323,0.7025378417333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,25.308025
rajahmundry,10004351,2025-12-01,5.0,3.0,5.666666666666515,3.4,225.0,-2.4492935982947064e-16,1.0,54.276780544296464,6.91044776119403,0,12,215.06453544703334,226.14057369323334,215.7342338314,171.83735868716667,175.42660157920002,0.9997251622866667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.5960083
rajkot,10004351,2025-12-01,21.0,11.0,11.0,8.0,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,14.570671378091873,0,12,227.72120071633333,239.6969573004,227.40257296357146,177.38917428913334,176.96675418014286,0.6869959101,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,10.599752
rajpura,10004351,2025-12-01,5.0,4.0,2.9999999999998486,3.5,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,5.181818181818182,0,12,228.0,240.0,228.0,177.7163359788333,174.6785714286,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.778497
rampur,10004351,2025-12-01,12.0,10.0,6.999999999999848,7.2,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,9.91970802919708,0,12,217.11111111111111,228.33333333333334,218.66666666666666,171.55174897122222,173.90648148155555,0.9,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,8.973762
ranchi,10004351,2025-12-01,44.0,52.0,41.33333333333318,20.53846153846154,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,85.98434782608696,0,12,221.6903754527,233.23968798493334,220.9767068491136,172.566278613,171.5526302741591,0.9646799785733333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,22.957045
ratlam,10004351,2025-12-01,3.0,,,3.0,225.0,-2.4492935982947064e-16,1.0,54.276780544296464,4.5,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,2.81481
rewa,10004351,2025-12-01,4.0,4.0,,3.3333333333333335,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,7.467153284671533,0,12,223.52,235.2,218.66666666666666,171.672,176.76666666666665,0.8333333333333334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.5421605
rewari,10004351,2025-12-01,11.0,12.0,10.666666666666515,9.666666666666666,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,18.095152603231597,0,12,228.0,240.0,228.0,179.1840665385,180.42651149245455,0.9600007999866667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,10.887069
rishikesh,10004351,2025-12-01,16.0,12.0,11.333333333333181,13.416666666666666,225.0,-2.4492935982947064e-16,1.0,54.276780544296464,19.215827338129497,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,12.393696
rohtak,10004351,2025-12-01,24.0,16.0,20.666666666666515,25.642857142857142,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,37.561624649859944,0,12,221.1745347119,232.68700147709998,221.09140578024994,177.15331121983334,177.11873130433332,0.86001976345,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,26.551826
roorkee,10004351,2025-12-01,10.0,15.0,11.666666666666515,9.076923076923077,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,21.050632911392405,0,12,216.63835158793333,227.82680527266666,219.11505476370002,173.61761348666667,173.89458514410003,0.70107402894,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,10.221613
rudrapur,10004351,2025-12-01,14.0,11.0,11.666666666666515,10.9,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,21.566153846153846,0,12,225.55563333325,237.3810357142857,224.77786666657144,178.67810297989286,176.07655612300002,0.8976847569499999,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,12.00773
saharanpur,10004351,2025-12-01,16.0,13.0,9.666666666666515,9.9,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,17.252688172043012,0,12,226.25005000000002,238.1250535714286,224.57783999999998,174.86995803325,177.44163330713337,0.6299310974733333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,10.231444
sangli,10004351,2025-12-01,3.0,,,3.0,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,3.142857142857143,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,2.8526208
sangrur,10004351,2025-12-01,4.0,4.0,2.3333333333331816,2.75,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,4.463235294117647,0,12,228.0,240.0,228.0,176.34138926206896,180.6,0.9666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.365296
satara,10004351,2025-12-01,3.0,2.0,,2.0,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,3.917293233082707,0,12,227.5,239.46428571428572,223.33333333333334,186.94751400557143,186.85416666666666,0.9333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.365296
satna,10004351,2025-12-01,2.0,3.0,3.3333333333331816,3.0,232.5,-2.4492935982947064e-16,1.0,54.276780544296464,6.2926829268292686,0,12,222.96,234.6,222.96,172.03904761908,172.03904761908,0.8333333333333334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2111807
shillong,10004351,2025-12-01,6.0,7.0,3.3333333333331816,4.0,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,11.522727272727273,0,12,228.0,240.0,228.0,177.08388888893333,176.57142857149998,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,6.2516847
shimoga,10004351,2025-12-01,3.0,1.0,2.3333333333331816,2.0,225.0,-2.4492935982947064e-16,1.0,54.276780544296464,5.153846153846154,0,12,216.33333333333334,227.5,218.66666666666666,175.27523809526667,177.5,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2111807
sikar,10004351,2025-12-01,5.0,7.0,3.666666666666515,3.6,225.0,-2.4492935982947064e-16,1.0,54.276780544296464,5.591269841269841,0,12,220.125,231.5625,216.8,171.43423411999999,161.6887633332,0.45555333333000003,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,2.7617402
siliguri,10004351,2025-12-01,11.0,7.0,6.333333333333182,7.5,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,26.618834080717487,0,12,225.48328951956668,237.30352448523334,225.77142044354548,178.1030394583333,175.1941410729091,0.9717873558666666,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,9.3825445
sirsa,10004351,2025-12-01,3.0,4.0,4.0,3.6666666666666665,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,7.732283464566929,0,12,221.5,233.03571428571428,221.0,174.40708874457144,170.25,0.9333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.778497
sitapur,10004351,2025-12-01,3.0,5.0,4.666666666666515,3.6,225.0,-2.4492935982947064e-16,1.0,54.276780544296464,7.396761133603239,0,12,221.46666666666667,233.0,214.0,168.36666666666667,156.388888889,0.5,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,3.2685463
solan,10004351,2025-12-01,2.0,3.0,5.666666666666515,4.0,240.0,-2.4492935982947064e-16,1.0,54.276780544296464,9.1869918699187,0,12,227.4814814814815,239.44444444444446,228.0,174.48202320848148,175.75,0.5302271029633333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,4.273725
