item_id,item_name,city_norm,month,monthly_qty_sold,monthly_mrp_median,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3m,rolling_mean_6m,rolling_std_3m,rolling_std_6m,cv_3m,cv_6m,slope_3m,slope_6m,zero_count_3m,zero_count_6m,is_intermittent,mean_sales_12m,max_sales_12m,min_sales_12m,month_number_since_launch,is_new_sku_last_3m,month_num,year_num,month_sin,month_cos,item_te,city_te,item_city_te
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),mumbai,2025-10-01,70.0,1860.0,74.0,116.0,110.0,73.0,72.0,100.0,96.33333333333333,22.715633383201116,22.150996968333253,0.22715633383201117,0.22994114499999918,-18.000000000000014,0.4000000000000069,0.0,0.0,0,95.58333333333333,127.0,72.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,432.46795646916564,92.23076923076923
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),muzaffarnagar,2025-10-01,8.0,930.0,6.0,9.0,4.0,,,6.333333333333333,,2.516611478423764,,0.39735970711954166,,1.0000000000000004,,0.0,,0,,,,3,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,14.506756756756756,6.333333333333333
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),muzaffarpur,2025-10-01,7.0,930.0,8.0,6.0,5.0,,,6.333333333333333,,1.5275252316522445,,0.24118819447140705,,1.5,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,28.910828025477706,5.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),mysore,2025-10-01,2.0,930.0,2.0,4.0,3.0,1.0,,3.0,2.8333333333333335,1.000000000000455,1.4719601529649964,0.33333333333348497,0.5195153481052928,-0.4999999999999995,0.08571428571428599,0.0,0.0,0,,,,6,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,13.988255033557047,2.8333333333333335
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),nashik,2025-10-01,2.0,930.0,1.0,2.0,1.0,1.0,,1.3333333333333333,1.6666666666666667,0.5773502691904142,1.2110601520679363,0.43301270189281066,0.7266360912407618,9.930136612989094e-17,-0.17142857142857126,0.0,0.0,0,,,,10,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,9.103813559322035,2.3
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),noida,2025-10-01,118.3,4650.0,139.29999999999998,167.29999999999998,202.29999999999998,182.0,70.0,169.6333333333333,176.51666666666665,31.564748269760415,25.14712044529975,0.18607633092804335,0.1424631504785181,-31.499999999999986,-8.22000000000001,0.0,0.0,0,194.13333333333333,439.59999999999997,70.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,866.3769032258065,188.19230769230768
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),palwal,2025-10-01,1.0,930.0,5.0,4.0,3.0,,,3.999999999999981,,1.0000000000144873,,0.25000000000362305,,1.0,,0.0,,0,,,,5,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,11.508,3.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),panchkula,2025-10-01,7.0,930.0,6.0,10.0,10.0,8.0,15.0,8.666666666666648,10.166666666666666,2.3094010767646664,3.710345899217314,0.26646935501130825,0.3649520556607194,-2.0,-0.4857142857142842,0.0,0.0,0,14.083333333333334,33.0,6.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,36.99186991869919,13.538461538461538
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),panipat,2025-10-01,16.0,930.0,12.0,12.0,9.0,9.0,,10.99999999999998,10.5,1.7320508075770011,2.0736441414016213,0.1574591643251822,0.19748991822872583,1.5,0.37142857142857194,0.0,0.0,0,,,,11,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,26.902877697841728,13.636363636363637
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),pathankot,2025-10-01,6.0,930.0,2.0,2.0,2.0,,,2.0,,0.0,,0.0,,1.9860273225978188e-16,,0.0,,0,,,,5,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,10.088353413654618,1.8
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),patiala,2025-10-01,15.0,1860.0,11.0,19.0,18.0,20.0,9.0,15.99999999999998,18.833333333333332,4.358898943543823,4.355073672369327,0.27243118397148924,0.2312428498603183,-3.499999999999999,-1.7999999999999976,0.0,0.0,0,23.583333333333332,49.0,8.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,37.1233552631579,22.384615384615383
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),patna,2025-10-01,83.0,2790.0,48.0,66.0,79.0,,,64.33333333333331,,15.567059238448198,,0.24197501406914304,,-15.500000000000007,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,199.93466424682396,51.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),phagwara,2025-10-01,4.0,930.0,4.0,5.0,10.0,5.0,3.0,6.333333333333314,6.0,3.2145502536687776,2.1908902357737325,0.5075605663687559,0.36514837262895544,-3.000000000000001,-0.17142857142857054,0.0,0.0,0,6.916666666666667,20.0,3.0,12,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,13.622529644268775,6.916666666666667
