city_norm,item_id,month,gc_campaign_type,own_direct_sales_v2,own_indirect_sales_v2,own_estimated_budget_consumed_v2,comp_total_impressions,comp_ad_impressions,comp_organic_impressions,comp_generic_kw_ad_impr,comp_generic_kw_org_impr,comp_brand_kw_ad_impr,comp_brand_kw_org_impr,comp_comp_kw_ad_impr,comp_comp_kw_org_impr,comp_kw_weighted_impr,comp_generic_kw_weighted_ad_impr,comp_generic_kw_weighted_org_impr,comp_brand_kw_weighted_ad_impr,comp_brand_kw_weighted_org_impr,comp_comp_kw_weighted_ad_impr,comp_comp_kw_weighted_org_impr,own_median_most_viewed_position,own_median_ad_rank,own_median_org_rank,comp_ad_ratio,comp_brand_visibility_ratio,comp_generic_visibility_ratio,own_best_viewed_position,num_comp_pids,comp_ad_share_monthly
hyderabad,10004350,2025-10-01,Recommendation Ads,95614315.51400629,342710029.2473155,54549288.74731619,4201286.168,1051786.9548,3149499.2132,886669.964,2711852.7936,63876.8144,41566.8236,101240.1764,396079.596,2878.43598794,586.206302604,2207.515761864,2.555072576,17.547347864,4.160028492,60.45147454,0.0,7.988888888888889,21.608695652173914,0.27482910830322577,0.021262636332012905,0.2275570833064516,0.0,21,0.2503488009960287
hyderabad,10004351,2025-10-01,Product Booster,659656665.3206731,684600175.3102793,432533143.96229076,6491674.9096,1430979.9692,5060694.9404,1189058.508,4627658.788,63876.8144,21802.39,178044.6468,411233.7624,4232.328310648,815.050096744,3323.539800948,2.555072576,9.203349352,8.768296716,73.211694312,3.8430375181086958,6.50561797752809,14.564311594195653,0.21664892906193547,0.010112619158132259,0.17846595919935485,1.0,18,0.22043309147903298
hyderabad,10004351,2025-10-01,Recommendation Ads,205111153.43192768,598345594.8223418,101104149.02604528,6491674.9096,1430979.9692,5060694.9404,1189058.508,4627658.788,63876.8144,21802.39,178044.6468,411233.7624,4232.328310648,815.050096744,3323.539800948,2.555072576,9.203349352,8.768296716,73.211694312,0.0,5.629213483146067,21.76086956521739,0.21664892906193547,0.010112619158132259,0.17846595919935485,0.0,18,0.22043309147903298
hyderabad,10004353,2025-10-01,Recommendation Ads,29468660.51199905,106517811.41049819,17511865.867415812,3602380.8052,962898.6708,2639482.1344,808451.2788,2228734.9508,63876.8144,41566.8236,90570.5776,369180.36,2493.065523324,532.235409816,1883.178427068,2.555072576,17.547347864,3.5198525640000002,54.029413436,0.0,0.0,18.88586956521739,0.2827328796429032,0.023687361356019353,0.2324296606183871,0.0,19,0.2672950814666971
hyderabad,10006207,2025-10-01,Product Booster,768040.8505377173,0.0,1091419.661652873,489599.6768,29522.844,460076.8328,22725.3936,366311.7588,2541.5832,38963.6364,4255.8672,54801.4376,769.789338344,2.499793296,748.507412016,0.304989984,15.658619911999999,0.124908836,2.6936143,2.3076923076923075,4.0,22.16346153846154,0.06655718400387096,0.004479553579354838,0.054845028006774196,1.0,14,0.060299966276448326
hyderabad,10006611,2025-10-01,Product Booster,77496997.58277464,112723111.50160603,77405033.61128126,1540654.98,564044.112,976610.868,456140.92,798458.072,42812.608,18093.72,65090.584,160059.076,1006.19883416,272.76889624,697.9447203999999,1.71250432,7.6304138,2.5784028,23.5638966,4.09827256075,9.580645161290322,12.4625,0.3676497266967742,0.028426398042903225,0.29531376046774194,1.0,21,0.3661067009305354
hyderabad,10007377,2025-10-01,Product Booster,6718848546.865419,0.0,4037516297.960157,8995423.9824,1961442.4896,7033981.4928,1528222.1328,6022537.0992,96332.5152,420764.6016,336887.8416,590679.792,13940.644117392,1783.422703872,11927.02121064,3.853300608,176.98530528,18.780490512,30.58110648,3.3908967575625,4.152777777777778,9.51388888888889,0.22270850690000002,0.010708392702193549,0.1740027548083871,1.0,29,0.2180489205886972
hyderabad,10007703,2025-10-01,Product Booster,1682810378.2684164,0.0,1852132147.5270386,6734240.6768,1587759.8373,5146480.8395,1302453.9255,4621324.6898,126578.14259999999,274023.5316,158727.7692,251132.6181,11454.142718564,2169.944901488,9107.273033677,38.570811552,116.362471225,8.250288046,13.741212576,6.093180636054945,10.098901098901099,17.36263736263736,0.21756061789483871,0.018334869432225807,0.17381278367612904,1.0,16,0.2357741449262365
hyderabad,10010157,2025-10-01,Product Booster,1796637550.0,0.0,318945068.6,1979862.395,287827.281,1692035.114,194576.795,1462690.656,23414.153,98829.78,69836.333,130514.678,3153.023302975,246.169217525,2853.647887895,0.93656612,41.57218464,3.82479111,6.872655685,5.8319927692,13.914285714285715,24.5,0.14864453355225807,0.011995692292580644,0.10047719541806452,1.0,26,0.14537741699973045
hyderabad,10011100,2025-10-01,Product Booster,4911308136.374546,0.0,1879535020.6560552,3505596.6435000002,2066558.8089,1439037.8346,1981776.8607,1237747.5729,25951.022699999998,100271.9034,58830.9255,101018.3583,6228.190724694,3727.613734089,2436.993176022,13.075097019000001,41.90838702,3.270503934,5.3298266100000005,4.696484801807017,9.807017543859649,25.1125,0.5363574826290323,0.009365906753258066,0.5068557851451613,1.0,18,0.5895027349286655
hyderabad,10015807,2025-10-01,Recommendation Ads,32198965.383445088,5018938.218861159,6040565.426430979,7629992.0768,1205903.2992,6424088.7776,1129255.2464,5768158.0912,0.0,4819.2608,76648.0528,651111.4256,21879.980052128,3376.03308032,18328.010337808,0.0,0.166709952,13.764256336,162.005667712,0.0,0.0,30.625,0.14727337907451613,0.0,0.1371702997316129,0.0,23,0.15804777869517173
hyderabad,10015808,2025-10-01,Product Booster,1565121674.305158,890909650.6184118,2558470641.6534724,39509413.3707,6809626.0778,32699787.2929,6369969.5514,29345478.2166,0.0,24624.6091,439656.52640000003,3329684.4672,113041.419506015,19054.8115212,93095.350312146,0.0,0.8522907120000001,78.433036955,811.972345002,8.06579035002198,11.488505747068965,36.4139194139011,0.1634770599612903,0.0,0.15205738490935486,1.0,26,0.17235452255157976
hyderabad,10015808,2025-10-01,Recommendation Ads,23762845.837355345,3907466.855772836,4508795.1762637375,6946710.0432,1197296.8928,5749413.1504,1119994.6464,5159644.5216,0.0,4329.6016,77302.2464,585439.0272,19875.41441864,3350.2965312,16368.413241696,0.0,0.149853312,13.79042408,142.764368352,0.0,9.09375,32.875,0.16347705996129033,0.0,0.15205738490935486,0.0,26,0.17235452255157976
hyderabad,10037406,2025-10-01,Product Booster,54596168.31982851,31852818.460381493,13455238.037304997,4839568.0182,731242.424,4108325.5941999997,651136.9246,3807253.4986,1469.5692,25329.742599999998,78635.9302,275742.353,8113.276588844,463.09681617,7602.69746205,0.058782768,10.98266511,4.658020078,31.782842668,4.080459770120689,6.094827586206897,17.612068965517242,0.15200607297451613,0.000313895235183871,0.13500422201225806,1.0,17,0.1510966311972559
hyderabad,10037406,2025-10-01,Recommendation Ads,531840378.16563797,303028072.4604039,362566410.9523309,4923008.8461,743850.052,4179158.7941,662363.4233,3872895.8003,1494.9066,25766.4623,79991.7221,280496.5315,8253.160667962,471.081244035,7733.778452775,0.059796264,11.172021405,4.738330769,32.330822714,0.0,6.094827586206897,15.398305084745763,0.15200607297451613,0.00031389523518387093,0.13500422201225806,0.0,17,0.15109663119725592
hyderabad,10037407,2025-10-01,Product Booster,1892395268.9029143,162500402.65811682,856274963.5094879,9762576.8643,1475092.476,8287484.3883,1313500.3479,7680149.2989,2964.4758,51096.2049,158627.6523,556238.8845,16366.437256806,934.178060205,15336.475914825,0.118579032,22.154686514999998,9.396350847,64.11366538200001,1.9457297213247864,3.1666666666666665,7.861111111111111,0.15200607297451613,0.000313895235183871,0.13500422201225806,1.0,17,0.15109663119725592
hyderabad,10037407,2025-10-01,Recommendation Ads,200033111.18223625,129234193.74390402,84472701.01145378,5173331.3298,781672.936,4391658.3938,696042.9194,4069822.7054,1570.9188,27076.6214,84059.0978,294759.067,8672.812905316001,495.03452763,8127.0214249499995,0.062836752,11.74009029,4.979262842,33.974762852,0.0,3.1666666666666665,17.943548387096776,0.15200607297451613,0.000313895235183871,0.13500422201225806,0.0,17,0.1510966311972559
hyderabad,10050190,2025-10-01,Product Booster,1077359105.4456346,0.0,852532460.6391783,5118910.902,1692784.5144,3426126.3876,1361207.862,2932677.2748,116841.3624,227900.232,214735.29,265548.8808,7834.293586812,2169.4498203,5503.892161404,35.603826048,97.436678304,13.056244908,14.854855848,10.136281179130954,13.166666666666666,32.41509433962264,0.30125926390096774,0.02185130629316129,0.23552182331225807,1.0,22,0.3306923185044333
hyderabad,10065362,2025-10-01,Recommendation Ads,5608359.368318512,49553.28597080787,3544523.2851869687,225077.316,26409.72,198667.596,26221.608,133172.592,0.0,14247.342,188.112,51247.662000000004,277.98904362,2.88437688,266.66871096,0.0,6.02204172,0.00188112,2.41203294,0.0,6.533333333333333,17.458333333333332,0.15023571006032257,0.0,0.14921341169451613,0.0,6,0.11733621348141543
hyderabad,10073514,2025-10-01,Product Booster,3198398695.8525333,0.0,1882087627.7330658,24260018.5256,3560227.5852,20699790.9404,3001077.3221,18792501.1131,103244.97039999999,983981.6129,455905.2927,923308.2144,43323.119456331,5151.245427757,37606.184198297,56.78473372,424.622948607,32.126522571,52.155625379,5.648397502321679,9.26923076923077,27.39452214451049,0.13440691104548386,0.0036508055509677415,0.11111735585745161,1.0,20,0.14675287990580577
hyderabad,10073515,2025-10-01,Product Booster,160160.83469631785,0.0,317096.83784835157,5644154.4068,2187418.3812,3456736.0256000003,2060239.4644,3011911.3388,21133.034,213242.2032,106045.8828,231582.4836,9879.523966312001,3754.875990528,6003.784297836,11.6231687,89.950110952,7.039255444,12.251142852,2.0,13.0,41.91346153846154,0.3622554288096774,0.0041447635780645165,0.33794558321935486,1.0,29,0.38755466692488577
hyderabad,10075045,2025-10-01,Product Booster,2706888041.406601,75861140.24934547,891305412.5880897,1647850.482,259375.104,1388475.378,208775.694,1230584.91,0.0,1548.684,50599.41,156341.78399999999,3352.38672894,54.44349666,3286.69065462,0.0,0.05288592,2.78865258,8.41103916,2.1334975008166666,3.9444444444499998,26.925,0.1652501700032258,0.0,0.13178529394935484,1.0,17,0.15740208643516965
hyderabad,10075046,2025-10-01,Product Booster,240640260.13775116,39840393.30171669,160025428.65546718,1228693.8,127325.7,1101368.1,127325.7,1010714.2980000001,0.0,1813.098,0.0,88840.704,2665.77010122,57.89144142,2604.91160418,0.0,0.0629724,0.0,2.90408322,2.2500548852333333,2.0,23.9,0.10173836365741934,0.0,0.10173836365741934,1.0,6,0.10362687595558795
hyderabad,10106292,2025-10-01,Product Booster,20112109.493452482,0.0,28509394.974180147,350328.4252,22888.424,327440.0012,22725.3936,246484.0664,0.0,27589.8428,163.03040000000001,53366.092,514.849009896,2.499793296,498.38887072,0.0,11.432737888,0.001630304,2.525977688,2.0,0.0,27.932692307692307,0.07407614282645161,0.0,0.07359662211032258,1.0,10,0.06533419030138123
hyderabad,10110034,2025-10-01,Product Booster,259005667.39436948,21789096.50362159,457428891.05445206,2298148.33,2062490.84,235657.49,2060199.52,14123.2,0.0,6.35,2291.32,221527.94,6993.1396804,6922.2703872,22.3825473,0.0,0.0,0.0916528,48.3950931,8.06452380953,14.40874316942623,40.49799999999,0.4885349314967742,0.0,0.48139638817096775,1.0,9,0.8974576675823184
hyderabad,10113337,2025-10-01,Product Booster,1737104282.011576,880864831.9292765,1934282737.6184547,10473567.364,6667529.5128,3806037.8512,5805342.5456,3242941.9776,0.0,7654.2024,862186.9672,555441.6712,30007.8092106,19503.807721216,10150.7391258,0.0,0.272263264,268.528388752,84.461711568,5.6232767061153845,11.493939393939394,38.49184782602174,0.6156462679354839,0.0,0.5251625366806452,1.0,15,0.6366053972897329
hyderabad,10113337,2025-10-01,Recommendation Ads,115316446.80853762,130811672.32947795,65109087.34004844,7250931.252,4615981.9704,2634949.2816,4019083.3008,2245113.6768,0.0,5299.0632,596898.6696,384536.5416,20774.6371458,13502.636114688,7027.4347794000005,0.0,0.18848995200000002,185.904269136,58.473492624,0.0,6.254545454545455,32.13076923076923,0.6156462679354838,0.0,0.5251625366806452,0.0,15,0.6366053972897329
hyderabad,10140052,2025-10-01,Product Booster,722341410.7206116,613609847.4489706,241351628.77598295,10000007.922,2193132.3441,7806875.5779,1822361.409,7140672.8559,97898.1612,32055.7719,272872.77390000003,634146.9501,6521.1414261929995,1249.152865662,5128.6027954109995,3.915926448,13.628579754,13.438367793,112.402891125,3.7398679334680853,10.068965517229886,19.39942528737931,0.21592107997419355,0.010109382337696773,0.1778742539916129,1.0,18,0.21931306067019332
hyderabad,10140052,2025-10-01,Recommendation Ads,86187007.62706034,295556482.3790083,71398352.39868198,5673763.36,1244330.408,4429432.9520000005,1033963.92,4051445.592,55545.056,18187.672,154821.432,359799.688,3699.93839784,708.73921456,2909.8455576799997,2.22180224,7.73252752,7.62460584,63.77469,0.0,9.8,26.7625,0.21592107997419355,0.010109382337696773,0.17787425399161289,0.0,18,0.21931306067019332
hyderabad,10145077,2025-10-01,Product Booster,1202614898.2600398,0.0,873597146.14129,3189911.8592,720442.4788,2469469.3804,586093.7148,2235081.1208,61202.6184,120535.756,73146.1456,113852.5036,5503.621793252,1016.612568488,4406.829888428,18.649623168,51.6928104,3.7730694320000002,6.063833336,9.715764790704545,8.11111111111111,0.0,0.21823733252,0.019365121678032258,0.17162525422806452,1.0,15,0.2258502775624278
hyderabad,10147745,2025-10-01,Product Booster,2188982.270129626,4576722.310528339,5265835.446217269,46536.3255,7730.1795,38806.146,7363.9695,35670.3675,0.0,867.1785,366.21,2268.6,33.992661915,1.279005795,32.196604635,0.0,0.38151466500000003,0.0196212,0.11591562,8.7806349206,13.0,28.0,0.2528415278683871,0.0,0.23175738953612904,1.0,5,0.16611065478300388
hyderabad,10147745,2025-10-01,Recommendation Ads,1490337.8037800177,3497492.302809052,2003906.3119895775,27921.7953,4638.1077,23283.6876,4418.3817,21402.2205,0.0,520.3071,219.726,1361.16,20.395597149,0.767403477,19.317962781,0.0,0.228908799,0.01177272,0.069549372,0.0,6.333333333333333,25.833333333333332,0.2528415278683871,0.0,0.231757389536129,0.0,5,0.16611065478300385
hyderabad,10156714,2025-10-01,Product Booster,1695205693.734852,1652341643.3643212,3016639279.204931,12030021.5972,3154732.0694,8875289.5278,2457915.11,7615368.0446,9276.694,7588.2478,687540.2654,1252333.2354,31746.891356808,7713.4655923519995,23576.07000338,0.37106775999999997,0.26190648,184.18425235,272.538534486,4.055670699150685,8.504830917884057,33.270661157033054,0.228809239686129,0.0006820278018387097,0.1709184215112903,1.0,16,0.2622382714702912
hyderabad,10156714,2025-10-01,Recommendation Ads,29161855.31194993,4624342.654278524,5466789.241392396,1318358.5312,345724.0624,972634.4688,269360.56,834560.8816,1016.624,831.5888,75346.8784,137241.9984,3479.111381568,845.311297792,2583.67890448,0.04066496,0.02870208,20.1845756,29.867236656,0.0,5.46875,31.785714285714285,0.228809239686129,0.0006820278018387096,0.17091842151129033,0.0,16,0.2622382714702912
hyderabad,10156912,2025-10-01,Product Booster,39686760.71871643,4117796.230157638,28306356.45816425,1227790.3506,1109726.9571,118063.3935,1109726.9571,7233.6054,0.0,3.2385,0.0,110826.5496,3764.81737605,3728.6825758560003,11.419758993,0.0,0.0,0.0,24.715041201,5.404223227784314,12.9947916666875,23.625,0.5118156559096774,0.0,0.5118156559096774,1.0,9,0.9038407547002594
hyderabad,10159086,2025-10-01,Product Booster,0.0,0.0,213327.739759037,1643213.931,632358.6359999999,1010855.295,594299.8455,880639.371,6829.2164999999995,62623.593,31229.574,67592.331,2874.843530685,1083.13730496,1756.26506334,3.440815005,26.363798145,2.050901475,3.58564776,1.2666666666666666,0.0,0.0,0.36074146667419354,0.004683008917806451,0.3356635458903226,1.0,32,0.38483037666018904
hyderabad,10159513,2025-10-01,Recommendation Ads,10677656.93707554,1823300.5231986637,2172329.3438861403,1592061.5296,351148.1408,1240913.3888,274784.6384,1044227.0336,1016.624,1058.6944,75346.8784,195627.6608,4140.28015336,845.975434928,3226.910834416,0.04066496,0.03679456,20.1845756,47.131848896,0.0,0.0,38.5,0.20122936144096773,0.0005585682107419355,0.15331358193580644,0.0,17,0.22056191564921787
hyderabad,10159648,2025-10-01,Product Booster,1641151932.235804,25662356.020886447,317720228.63520503,46461.69,0.0,46461.69,0.0,45806.922,0.0,251.25,0.0,403.518,4.08126504,0.0,4.06545738,0.0,0.00923784,0.0,0.00656982,2.4537205387666665,2.37777777765,20.550847457627118,0.0,0.0,0.0,1.0,3,0.0
hyderabad,10159658,2025-10-01,Product Booster,893737149.7006135,461816211.44148296,1446024544.9295228,8101779.2128,6103970.768,1997808.4448,5094799.5952,1476979.0784,2668.6912,4088.3808,1006502.4816,516740.9856,20804.81708368,16099.485873856,4404.570109744,0.018770303999999998,0.147029568,192.789630208,107.80567,3.6205357142857144,5.837837837837838,31.336309523809526,0.7459411732032258,0.000341250009883871,0.6167850648774194,1.0,16,0.7534111468202365
hyderabad,10159658,2025-10-01,Recommendation Ads,15996312.362668658,3140453.301074822,2981918.569084718,1157397.0304,871995.824,285401.2064,727828.5136,210997.0112,381.2416,584.0544,143786.0688,73820.1408,2972.11672624,2299.926553408,629.224301392,0.002681472,0.021004224000000002,27.541375744,15.40081,0.0,0.0,23.78125,0.7459411732032257,0.000341250009883871,0.6167850648774194,0.0,16,0.7534111468202364
hyderabad,10159798,2025-10-01,Product Booster,4524179.952169486,631034.227989284,23674897.593356136,3065979.0336,899184.8586,2166794.175,700947.5928,1877917.9398,1303.2432,1826.7942,196934.0226,287049.441,8081.98812414,2206.945689312,5765.058967626,0.052129728,0.06260721600000001,52.772874798,57.09585546,1.0,2.607142857142857,30.33823529411765,0.26223262287387095,0.00012579803680645162,0.1976591076716129,1.0,15,0.2932782151299314
hyderabad,10159799,2025-10-01,Product Booster,567652.3272217376,275387.309340592,8940012.37195885,3420318.0624,896249.0352,2524069.0272,739455.6576,2175930.5664,5114.5248,2056.68,151678.8528,346081.7808,8990.289728400001,2263.30542072,6624.611457648,0.20458099200000002,0.070429056,34.924880976,67.172959008,16.833333333333332,0.0,0.0,0.22739184991225808,0.001721981322903226,0.18323787201774194,1.0,26,0.26203675180170577
hyderabad,10160080,2025-10-01,Product Booster,178255543.99214894,0.0,27481482.839078404,4811048.9224000005,697107.4992,4113941.4232,587623.5316,3732507.3604,20215.7984,195858.0288,89268.1692,185576.03399999999,8533.952859152,1008.635468372,7412.920643716,11.118689119999999,84.486882144,6.290507916,10.500667884,6.223809523821429,13.142857142857142,42.089285714285715,0.13297863300483873,0.003589596388387097,0.11007844878406452,1.0,23,0.14489719610921076
hyderabad,10160081,2025-10-01,Product Booster,133879953.22233279,0.0,19544913.621348467,3039169.378,1177840.6668,1861328.7112,1109359.7116,1621807.726,11379.326,114822.7248,57101.6292,124698.2604,5319.743860424,2021.856302592,3232.80711586,6.2586293,48.434675128,3.790368316,6.596769228,6.223809523821429,21.0,38.23076923076923,0.36225392608064516,0.004144623868387097,0.33794431448387097,1.0,29,0.38755347935727985
hyderabad,10179739,2025-10-01,Product Booster,179071562.2203063,158891186.00679976,103852517.52459458,6120968.8506,1353209.3187,4767759.5319,1124435.763,4361560.8558,60405.2484,20275.7415,168368.30730000001,385922.9346,3993.147222432,770.753895834,3134.121373635,2.416209936,8.515212522,8.291758851,69.048771654,2.3399854436206895,8.149224806209302,39.361111111114944,0.21732954064580645,0.010158969029745162,0.17899071310903225,1.0,18,0.22107763521249638
hyderabad,10179739,2025-10-01,Recommendation Ads,43027131.16605372,149985430.68630737,24218545.74318085,6472748.6696,1430979.9692,5041768.7004,1189058.508,4612225.2728,63876.8144,21441.014,178044.6468,408102.4136,4222.638442112,815.050096744,3314.24329166,2.555072576,9.004592552,8.768296716,73.017091864,0.0,8.44186046511628,24.01086956521739,0.21732954064580642,0.010158969029745162,0.17899071310903225,0.0,18,0.22107763521249638
hyderabad,10185710,2025-10-01,Product Booster,2704859.6421754328,3819758.8499706015,1732639.4022632695,275061.8385,98151.5358,176910.3027,82618.1424,143732.0637,3612.0546,3311.3988,11921.3388,29866.8402,170.179917084,49.570319079,115.972176582,0.144482184,1.403535951,0.515966778,2.57343651,4.916402116333334,16.555555555555557,13.0,0.3629972027806452,0.01306944886819355,0.3046782099903226,1.0,20,0.35683443525009373
hyderabad,10185712,2025-10-01,Product Booster,47275.802896188245,129459.38416317709,87350.68234415608,275061.8385,98151.5358,176910.3027,82618.1424,143732.0637,3612.0546,3311.3988,11921.3388,29866.8402,170.179917084,49.570319079,115.972176582,0.144482184,1.403535951,0.515966778,2.57343651,3.7777777777777777,8.75,12.714285714285714,0.3629972027806452,0.01306944886819355,0.3046782099903226,1.0,20,0.35683443525009373
hyderabad,10246467,2025-10-01,Product Booster,1416173940.7965786,472396091.36292744,627111213.629884,12838066.27,1954182.34,10883883.93,1740107.2985,10101038.946,3927.297,62834.8765,210147.7445,720010.1075,21855.23897218,1237.586319075,20492.978105039998,0.15709188,27.568650765,12.448157105,84.50064831499999,2.430922769,3.895569620278481,11.875548245618422,0.15344251429806452,0.0003124740851864516,0.13637210947096773,1.0,17,0.15221781060334097
hyderabad,10246467,2025-10-01,Recommendation Ads,175013818.9338701,84598948.928147,53998161.15604285,4886747.806,743850.052,4142897.7539999997,662363.4233,3844911.5988,1494.9066,23917.791699999998,79991.7221,274068.3635,8319.090963604,471.081244035,7800.552956112,0.059796264,10.493873516999999,4.738330769,32.164762907,0.0,5.220338983050848,22.076271186440678,0.15344251429806452,0.00031247408518645157,0.13637210947096773,0.0,17,0.15221781060334097
kolkata,10000197,2025-10-01,Product Booster,1222667943.390198,980684447.5841284,715953988.9472535,14344369.6028,2996633.2184,11347736.3844,2743142.8768,10253409.4576,89643.3832,237306.1984,163846.9584,857020.7284,13144.196011484,2129.194644784,10691.548926912,48.339720448,112.036183384,9.6118081,153.464727856,5.0736369910326085,10.576086956521738,20.33423913043478,0.19876987698387094,0.004744230137712903,0.1819081066267742,1.0,25,0.20890658156319827
kolkata,10000197,2025-10-01,Recommendation Ads,199441755.78241855,413640568.2404404,65766079.69122065,10446443.0803,2182330.7134000002,8264112.3669,1997723.6168,7467156.8876,65283.7682,172820.8184,119323.3284,624134.6609,9572.403617059,1550.609143484,7786.236718512,35.203926848,81.591568334,6.999903725,111.762356156,0.0,9.776119402985074,24.79850746268657,0.19876987698387097,0.004744230137712904,0.18190810662677417,0.0,25,0.2089065815631983
kolkata,10000295,2025-10-01,Product Booster,337715854.51645774,0.0,221632098.75054675,6196727.1392,944658.8528,5252068.2864,521590.6072,4411011.5296,318728.9404,530710.1436,104339.3052,310346.6132,10044.816929628,902.266165476,8691.375115956,181.675496028,245.760994856,5.342171744,18.396985568,2.3076923076923075,0.0,11.044444444444444,0.16068516725096774,0.05363877016032258,0.08863917170387096,1.0,13,0.15244480377781422
kolkata,10000296,2025-10-01,Product Booster,80354582.00991324,141165299.98047426,117108633.7587676,7351289.2056,937610.741,6413678.4646,851420.1936,5851674.0774,33129.0764,238475.1738,53061.471,323529.2134,12029.191641066,709.191040068,11150.924687372,17.864679296,111.45734582,3.30858216,36.44530635,1.638655462117647,7.352941176470588,13.926470588235293,0.12136820571225806,0.004691084481919355,0.10938228836741935,1.0,22,0.12754371577243284
kolkata,10000867,2025-10-01,Recommendation Ads,69883916.82254156,555816.716828941,40512571.54428361,8401919.46,1129085.712,7272833.748,654647.088,6430005.57,367764.162,500875.632,106674.462,341952.546,14589.08055636,1248.4731552599999,12882.1695576,209.62557234,223.97117538,4.90434972,19.93674606,0.0,0.0,17.925,0.13024401862387097,0.0449155582616129,0.07242042315677419,0.0,13,0.13438425795145625
kolkata,10004350,2025-10-01,Product Booster,1014574779.9419179,243705147.26903173,206720983.7354565,4801250.4968,1410862.366,3390388.1308,1280295.966,2696447.6236,89643.3832,93295.0656,40923.0168,600645.4416,5193.896911596,805.510834232,4207.385585932,48.339720448,40.452728532,1.85084864,90.357193812,2.5416586894347826,8.448148148155555,23.041666666666668,0.2802211965064516,0.012601373486691611,0.2592431293741935,1.0,26,0.29385310492346317
kolkata,10004350,2025-10-01,Recommendation Ads,78636135.90105978,282722777.1871434,48919692.60112367,4801250.4968,1410862.366,3390388.1308,1280295.966,2696447.6236,89643.3832,93295.0656,40923.0168,600645.4416,5193.896911596,805.510834232,4207.385585932,48.339720448,40.452728532,1.85084864,90.357193812,0.0,7.988888888888889,21.608695652173914,0.2802211965064516,0.012601373486691611,0.2592431293741935,0.0,26,0.29385310492346317
kolkata,10004351,2025-10-01,Product Booster,787347488.3595343,823313581.941912,525874326.95384425,13938475.0236,3501103.6816000002,10437371.342,3244743.8508,9378579.7096,89643.3832,106898.0108,166716.44759999998,951893.6216,11412.093404392,2444.038208676,8704.226075448,48.339720448,46.679349619999996,9.640502992,159.16954720799998,3.8430375181086958,6.50561797752809,14.564311594195653,0.24242003835774192,0.00525708662866129,0.22484942450258066,1.0,30,0.25118269220069545
kolkata,10004351,2025-10-01,Recommendation Ads,236829916.9600853,697933790.7452915,122661646.55963427,13938475.0236,3501103.6816000002,10437371.342,3244743.8508,9378579.7096,89643.3832,106898.0108,166716.44759999998,951893.6216,11412.093404392,2444.038208676,8704.226075448,48.339720448,46.679349619999996,9.640502992,159.16954720799998,0.0,5.629213483146067,21.76086956521739,0.24242003835774192,0.00525708662866129,0.22484942450258066,0.0,30,0.25118269220069545
kolkata,10004353,2025-10-01,Recommendation Ads,21102896.40770739,74786848.43799935,11724201.676341787,12232736.0332,3082090.5924,9150645.4408,2842342.1528,8091152.566,89643.3832,107184.59999999999,150105.0564,952308.2748,10208.857920044,2135.737528936,7809.98597388,48.339720448,46.880181203999996,8.64844344,159.266072136,0.0,0.0,18.88586956521739,0.24070788572483873,0.005320188705045162,0.22266681278064515,0.0,30,0.25195431210443164
kolkata,10005131,2025-10-01,Product Booster,5209382587.33732,123363153.5163375,672529348.5395919,7975768.482,1906202.808,6069565.674,1575722.2920000001,4923742.8780000005,230850.366,711210.6,99630.15,434612.196,12942.14447946,3134.88506814,9324.83311476,130.44010542,322.05444744,4.59804984,25.33369386,2.0383333333333336,0.0,0.0,0.19584871053870967,0.02999825807232258,0.15207069036580645,1.0,17,0.23899926537511548
kolkata,10005131,2025-10-01,Recommendation Ads,54695447.0766983,466071.490447473,32950088.988698374,7975768.482,1906202.808,6069565.674,1575722.2920000001,4923742.8780000005,230850.366,711210.6,99630.15,434612.196,12942.14447946,3134.88506814,9324.83311476,130.44010542,322.05444744,4.59804984,25.33369386,0.0,2.158333333333333,13.067796610169491,0.19584871053870967,0.02999825807232258,0.15207069036580645,0.0,17,0.23899926537511548
kolkata,10006207,2025-10-01,Product Booster,21939097251.713303,0.0,3115765005.693444,4811007.1392,2738857.464,2072149.6752,582066.6048,1558326.0816,2125472.9184,295352.4672,31317.9408,218471.1264,5559.3025953119995,1024.112273184,3185.216511552,1211.519563488,125.921481408,1.52424504,11.00852064,3.7743160774374998,3.6315789473684212,23.054945054945055,0.5781268686967742,0.4343104400064516,0.13773627993161291,1.0,7,0.5692898357360227
kolkata,10006611,2025-10-01,Product Booster,172603799.5123177,258942517.04869345,173567096.8166171,3113717.632,909316.676,2204400.9560000002,778156.728,1694027.096,42027.14,136975.304,89132.808,373398.556,3134.3069456,314.57235672,2700.7995208,1.6810856,61.58452948,3.9709871199999998,51.69846588,4.09827256075,9.580645161290322,12.4625,0.2932670007354839,0.01359387747467742,0.2506410183548387,1.0,33,0.2920356896382825
kolkata,10007377,2025-10-01,Product Booster,463627418.87732136,0.0,251125978.52426746,16675269.908400001,3886078.2133,12789191.6951,3314993.238,10182071.1403,315410.0409,1497788.1731,255674.9344,1109332.3817,24837.998373063,5015.543763076,18885.424200647,179.783723313,679.655986943,13.638442425000001,63.952256659,3.458715596330275,4.115384615384615,9.528846153846153,0.20170487246387098,0.019944383217258065,0.1652241056819355,1.0,20,0.23304439656130704
