,city_norm,item_id,item_name,category,qty_sold
11160,indore,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",171.0
11161,indore,10004353,Organic India Tulsi Mulethi Tea Bags,"Tea, Coffee & Health Drinks",96.0
11162,indore,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Health Drinks",93.0
11163,indore,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Milk Drinks",90.0
11164,indore,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",1136.0
11165,indore,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",358.0
11166,indore,10005887,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",29.0
11167,indore,10005887,Tetley Lemon & Honey Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",42.0
11168,indore,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",35.0
11169,indore,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",7.0
11170,indore,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",1054.0
11171,indore,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",465.0
11172,indore,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",781.0
11173,indore,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",188.0
11174,indore,10006611,Organic India Tulsi Original Green Tea,"Tea, Coffee & Health Drinks",93.0
11175,indore,10006611,Organic India Tulsi Original Green Tea (Classic)(Pack),"Tea, Coffee & Milk Drinks",165.0
11176,indore,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Health Drinks",308.0
11177,indore,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Milk Drinks",15.0
11178,indore,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",16073.0
11179,indore,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",2960.0
11180,indore,10007028,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",868.0
11181,indore,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Health Drinks",201.0
11182,indore,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Milk Drinks",197.0
11183,indore,10007028,Tata Tea Agni Tea(Pouch),"Tea, Coffee & Health Drinks",785.0
11184,indore,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",2509.0
11185,indore,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",560.0
11186,indore,10007924,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",55.0
11187,indore,10007924,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",1.0
11188,indore,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Packet)","Tea, Coffee & Health Drinks",17.0
11189,indore,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Packet)","Tea, Coffee & Milk Drinks",12.0
11190,indore,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",58.0
11191,indore,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",5.0
11192,indore,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",5913.0
11193,indore,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",734.0
11194,indore,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Health Drinks",477.0
11195,indore,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",229.0
11196,indore,10015808,Tata Coffee Grand Classic- Instant Coffee(Glass Jar),"Tea, Coffee & Health Drinks",698.0
11197,indore,10037406,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",1166.0
11198,indore,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",617.0
11199,indore,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",373.0
11200,indore,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",492.0
11201,indore,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",347.0
11202,indore,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Milk Drinks",204.0
11203,indore,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",73.0
11204,indore,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",37.0
11205,indore,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",26.0
11206,indore,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Health Drinks",167.0
11207,indore,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Milk Drinks",35.0
11208,indore,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Milk Drinks",129.0
11209,indore,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Health Drinks",684.0
11210,indore,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",118.0
11211,indore,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Health Drinks",471.0
11212,indore,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",124.0
11213,indore,10156714,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",18.0
11214,indore,10159798,Tata Coffee Grand Premium Instant Coffee,"Tea, Coffee & Health Drinks",396.0
11215,indore,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",744.0
11216,indore,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",432.0
11217,indore,10159799,Tata Coffee Grand Premium - Instant Coffee,"Tea, Coffee & Health Drinks",66.0
11218,indore,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Health Drinks",170.0
11219,indore,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",99.0
11220,indore,10159799,Tata Coffee Grand Premium Instant Coffee (90 g),"Tea, Coffee & Health Drinks",136.0
11221,indore,10160085,Tetley Kahwa Green Tea Bags,"Tea, Coffee & Health Drinks",14.0
11222,indore,10160085,Tetley Kahwa Green Tea Bags,"Tea, Coffee & Milk Drinks",2.0
11223,indore,10165592,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",379.0
11224,indore,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Health Drinks",256.0
11225,indore,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Milk Drinks",992.0
11226,indore,10179487,Tata Tea Agni Tea,"Tea, Coffee & Health Drinks",449.0
11227,indore,10179487,Tata Tea Agni Tea,"Tea, Coffee & Milk Drinks",227.0
11228,indore,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Health Drinks",188.0
11229,indore,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Milk Drinks",116.0
11230,indore,10185710,Tetley Ginger Mint & Lemon Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",38.0
11231,indore,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Milk Drinks",65.0
11232,indore,10246630,Tetley Classic Green Tea Bags (With Added Vitamin C)(Pouch),"Tea, Coffee & Milk Drinks",6.0
11233,jabalpur,10000197,Organic India Tulsi Classic Green Tea Bags,"Tea, Coffee & Health Drinks",28.0
11234,jabalpur,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",67.0
11235,jabalpur,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",43.0
11236,jabalpur,10000295,Tata Tea Gold,"Tea, Coffee & Health Drinks",107.0
11237,jabalpur,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Health Drinks",291.0
11238,jabalpur,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Milk Drinks",235.0
11239,jabalpur,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g),"Tea, Coffee & Health Drinks",29.0
11240,jabalpur,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Health Drinks",51.0
11241,jabalpur,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Milk Drinks",26.0
11242,jabalpur,10000867,Tata Tea Premium Tea,"Tea, Coffee & Health Drinks",108.0
11243,jabalpur,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Health Drinks",251.0
11244,jabalpur,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Milk Drinks",224.0
11245,jabalpur,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",747.0
11246,jabalpur,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",263.0
11247,jabalpur,10004348,Organic India Tulsi Ginger Tea Bags,"Tea, Coffee & Health Drinks",8.0
11248,jabalpur,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Health Drinks",16.0
11249,jabalpur,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Milk Drinks",23.0
11250,jabalpur,10004350,Organic India Tulsi Honey Chamomile Tea Bags,"Tea, Coffee & Health Drinks",17.0
11251,jabalpur,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Health Drinks",100.0
11252,jabalpur,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Milk Drinks",51.0
11253,jabalpur,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags,"Tea, Coffee & Health Drinks",22.0
11254,jabalpur,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",86.0
11255,jabalpur,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",34.0
11256,jabalpur,10004352,Organic India Tulsi Sweet Rose Green Tea Bags,"Tea, Coffee & Health Drinks",7.0
11257,jabalpur,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",13.0
11258,jabalpur,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",20.0
11259,jabalpur,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Health Drinks",11.0
11260,jabalpur,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Milk Drinks",17.0
11261,jabalpur,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",157.0
11262,jabalpur,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",112.0
11263,jabalpur,10005887,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",2.0
11264,jabalpur,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",3.0
11265,jabalpur,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",3.0
11266,jabalpur,10005893,Tetley Original Black Tea - Tea Bags,"Tea, Coffee & Health Drinks",18.0
11267,jabalpur,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Health Drinks",43.0
11268,jabalpur,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Milk Drinks",29.0
11269,jabalpur,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",77.0
11270,jabalpur,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",109.0
11271,jabalpur,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Health Drinks",13.0
11272,jabalpur,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Milk Drinks",33.0
11273,jabalpur,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",219.0
11274,jabalpur,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",54.0
11275,jabalpur,10006611,Organic India Tulsi Original Green Tea,"Tea, Coffee & Health Drinks",24.0
11276,jabalpur,10006611,Organic India Tulsi Original Green Tea (Classic)(Pack),"Tea, Coffee & Milk Drinks",69.0
11277,jabalpur,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Health Drinks",108.0
11278,jabalpur,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Milk Drinks",2.0
11279,jabalpur,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",429.0
11280,jabalpur,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",761.0
11281,jabalpur,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Health Drinks",47.0
11282,jabalpur,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Milk Drinks",61.0
11283,jabalpur,10007028,Tata Tea Agni Tea(Pouch),"Tea, Coffee & Health Drinks",111.0
11284,jabalpur,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",546.0
11285,jabalpur,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",267.0
11286,jabalpur,10007924,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",39.0
11287,jabalpur,10007924,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",5.0
11288,jabalpur,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",1.0
11289,jabalpur,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Packet)","Tea, Coffee & Health Drinks",3.0
11290,jabalpur,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Packet)","Tea, Coffee & Milk Drinks",1.0
11291,jabalpur,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",3.0
11292,jabalpur,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",1.0
11293,jabalpur,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",94.0
11294,jabalpur,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",100.0
11295,jabalpur,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Health Drinks",30.0
11296,jabalpur,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",40.0
11297,jabalpur,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",8.0
11298,jabalpur,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",12.0
11299,jabalpur,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",10.0
11300,jabalpur,10037406,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",49.0
11301,jabalpur,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",121.0
11302,jabalpur,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",85.0
11303,jabalpur,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",17.0
11304,jabalpur,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",97.0
11305,jabalpur,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Milk Drinks",57.0
11306,jabalpur,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",5.0
11307,jabalpur,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",10.0
11308,jabalpur,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",5.0
11309,jabalpur,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Health Drinks",1.0
11310,jabalpur,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Milk Drinks",7.0
11311,jabalpur,10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),"Tea, Coffee & Health Drinks",3.0
11312,jabalpur,10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),"Tea, Coffee & Milk Drinks",20.0
11313,jabalpur,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Health Drinks",90.0
11314,jabalpur,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Milk Drinks",22.0
11315,jabalpur,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Health Drinks",44.0
11316,jabalpur,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Milk Drinks",24.0
11317,jabalpur,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Health Drinks",14.0
11318,jabalpur,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",26.0
11319,jabalpur,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Health Drinks",65.0
11320,jabalpur,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",24.0
11321,jabalpur,10159086,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",5.0
11322,jabalpur,10159086,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Milk Drinks",1.0
11323,jabalpur,10159086,Tata Tea Agni Elaichi Tea Leaves(Pack),"Tea, Coffee & Milk Drinks",56.0
11324,jabalpur,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",4.0
11325,jabalpur,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",23.0
11326,jabalpur,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",17.0
11327,jabalpur,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",36.0
11328,jabalpur,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Health Drinks",7.0
11329,jabalpur,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",15.0
11330,jabalpur,10160085,Tetley Kahwa Green Tea Bags,"Tea, Coffee & Milk Drinks",3.0
11331,jabalpur,10165592,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",588.0
11332,jabalpur,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Health Drinks",116.0
11333,jabalpur,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Milk Drinks",191.0
11334,jabalpur,10179487,Tata Tea Agni Tea,"Tea, Coffee & Health Drinks",92.0
11335,jabalpur,10179487,Tata Tea Agni Tea,"Tea, Coffee & Milk Drinks",66.0
11336,jabalpur,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Health Drinks",42.0
11337,jabalpur,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Milk Drinks",30.0
11338,jabalpur,10185710,Tetley Ginger Mint & Lemon Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",11.0
11339,jabalpur,10185712,Tetley Lemon & Honey Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",3.0
11340,jabalpur,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Milk Drinks",40.0
11341,jabalpur,10246630,Tetley Classic Green Tea Bags (With Added Vitamin C)(Pouch),"Tea, Coffee & Milk Drinks",9.0
11342,jaipur,10000197,Organic India Tulsi Classic Green Tea Bags,"Tea, Coffee & Health Drinks",1303.0
11343,jaipur,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",577.0
11344,jaipur,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",285.0
11345,jaipur,10000295,Tata Tea Gold,"Tea, Coffee & Health Drinks",6474.0
11346,jaipur,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Health Drinks",3428.0
11347,jaipur,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Milk Drinks",2049.0
11348,jaipur,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g),"Tea, Coffee & Health Drinks",564.0
11349,jaipur,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Health Drinks",364.0
11350,jaipur,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Milk Drinks",135.0
11351,jaipur,10000867,Tata Tea Premium Tea,"Tea, Coffee & Health Drinks",4669.0
11352,jaipur,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Health Drinks",2260.0
11353,jaipur,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Milk Drinks",1357.0
11354,jaipur,10002072,Organic India Tulsi Original Tea Bags,"Tea, Coffee & Health Drinks",39.0
11355,jaipur,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",10788.0
11356,jaipur,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",1506.0
11357,jaipur,10003268,Organic India Jasmine Tulsi Green Tea Bags,"Tea, Coffee & Health Drinks",90.0
11358,jaipur,10003268,Organic India Jasmine Tulsi Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",121.0
11359,jaipur,10003268,Organic India Jasmine Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",48.0
11360,jaipur,10004348,Organic India Tulsi Ginger Tea Bags,"Tea, Coffee & Health Drinks",284.0
11361,jaipur,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Health Drinks",163.0
11362,jaipur,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Milk Drinks",133.0
11363,jaipur,10004350,Organic India Tulsi Honey Chamomile Tea Bags,"Tea, Coffee & Health Drinks",792.0
11364,jaipur,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Health Drinks",652.0
11365,jaipur,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Milk Drinks",255.0
11366,jaipur,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags,"Tea, Coffee & Health Drinks",1310.0
11367,jaipur,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",732.0
11368,jaipur,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",383.0
11369,jaipur,10004352,Organic India Tulsi Sweet Rose Green Tea Bags,"Tea, Coffee & Health Drinks",477.0
11370,jaipur,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",331.0
11371,jaipur,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",170.0
11372,jaipur,10004353,Organic India Tulsi Mulethi Tea Bags,"Tea, Coffee & Health Drinks",321.0
11373,jaipur,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Health Drinks",143.0
11374,jaipur,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Milk Drinks",124.0
11375,jaipur,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",3338.0
11376,jaipur,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",821.0
11377,jaipur,10005305,Tata Tea Premium Tea Bags,"Tea, Coffee & Health Drinks",191.0
11378,jaipur,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Health Drinks",241.0
11379,jaipur,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Milk Drinks",140.0
11380,jaipur,10005887,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",46.0
11381,jaipur,10005887,Tetley Lemon & Honey Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",93.0
11382,jaipur,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",127.0
11383,jaipur,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",47.0
11384,jaipur,10005893,Tetley Original Black Tea - Tea Bags,"Tea, Coffee & Health Drinks",1667.0
11385,jaipur,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Health Drinks",729.0
11386,jaipur,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Milk Drinks",401.0
11387,jaipur,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",1089.0
11388,jaipur,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",623.0
11389,jaipur,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Health Drinks",560.0
11390,jaipur,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Milk Drinks",227.0
11391,jaipur,10006205,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",468.0
11392,jaipur,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",5121.0
11393,jaipur,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",1623.0
11394,jaipur,10006611,Organic India Tulsi Original Green Tea,"Tea, Coffee & Health Drinks",669.0
11395,jaipur,10006611,Organic India Tulsi Original Green Tea (Classic)(Pack),"Tea, Coffee & Milk Drinks",271.0
11396,jaipur,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Health Drinks",576.0
11397,jaipur,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Milk Drinks",39.0
11398,jaipur,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",13480.0
